GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0010555	response to mannitol	14	5	0.74	0.00793	0.316429027777778
GO:0045934	negative regulation of nucleobase-contai...	261	27	13.89	0.00810	0.320983448275862
GO:0051494	negative regulation of cytoskeleton orga...	15	5	0.8	0.00821	0.321465405405405
GO:0031328	positive regulation of cellular biosynth...	431	33	22.93	0.00827	0.321465405405405
GO:0031109	microtubule polymerization or depolymeri...	23	6	1.22	0.00828	0.321465405405405
GO:0031111	negative regulation of microtubule polym...	3	3	0.16	0.00856	0.330105771812081
GO:0006325	chromatin organization	372	37	19.79	0.00907	0.347043178807947
GO:0006970	response to osmotic stress	519	49	27.62	0.00912	0.347043178807947
GO:0071704	organic substance metabolic process	8179	401	435.22	0.00964	0.364417368421053
GO:0048199	vesicle targeting, to, from or within Go...	21	6	1.12	0.00996	0.372743766233766
GO:0043207	response to external biotic stimulus	855	71	45.5	0.00999	0.372743766233766
GO:0050657	nucleic acid transport	85	14	4.52	0.01010	0.374416774193548
GO:0009646	response to absence of light	26	6	1.38	0.01036	0.377126708860759
GO:0044042	glucan metabolic process	180	11	9.58	0.01036	0.377126708860759
GO:0061919	process utilizing autophagic mechanism	68	9	3.62	0.01037	0.377126708860759
GO:0045860	positive regulation of protein kinase ac...	67	10	3.57	0.01064	0.384512201257862
GO:0048268	clathrin coat assembly	16	4	0.85	0.01071	0.384622875
GO:0033120	positive regulation of RNA splicing	5	3	0.27	0.01153	0.411499254658385
GO:0051291	protein heterooligomerization	6	3	0.32	0.01182	0.419245185185185
GO:0042886	amide transport	704	67	37.46	0.01195	0.421255828220859
GO:0009738	abscisic acid-activated signaling pathwa...	217	19	11.55	0.01226	0.429548536585366
GO:0051253	negative regulation of RNA metabolic pro...	247	26	13.14	0.01247	0.434258303030303
GO:0045892	negative regulation of transcription, DN...	236	24	12.56	0.01286	0.444540838323353
GO:0010639	negative regulation of organelle organiz...	64	11	3.41	0.01292	0.444540838323353
GO:0006412	translation	520	43	27.67	0.01330	0.454891666666667
GO:0031333	negative regulation of protein-containin...	14	4	0.74	0.01339	0.45526
GO:0032270	positive regulation of cellular protein ...	157	16	8.35	0.01352	0.456976
GO:0009891	positive regulation of biosynthetic proc...	442	33	23.52	0.01366	0.459007953216374
GO:0051511	negative regulation of unidimensional ce...	3	2	0.16	0.01397	0.466614827586207
GO:0031098	stress-activated protein kinase signalin...	46	7	2.45	0.01407	0.466614827586207
GO:0043271	negative regulation of ion transport	6	2	0.32	0.01413	0.466614827586207
GO:0034645	cellular macromolecule biosynthetic proc...	2701	151	143.73	0.01433	0.470515314285714
GO:0043244	regulation of protein-containing complex...	23	6	1.22	0.01486	0.485145227272727
GO:0080135	regulation of cellular response to stres...	68	10	3.62	0.01495	0.485325988700565
GO:0035652	clathrin-coated vesicle cargo loading	2	2	0.11	0.01515	0.489055617977528
GO:0046939	nucleotide phosphorylation	70	8	3.72	0.01530	0.490325333333333
GO:0043903	regulation of symbiotic process	8	3	0.43	0.01536	0.490325333333333
GO:0009719	response to endogenous stimulus	1335	106	71.04	0.01546	0.490790939226519
GO:0031053	primary miRNA processing	13	4	0.69	0.01572	0.496302857142857
GO:0097298	regulation of nucleus size	3	2	0.16	0.01584	0.49735868852459
GO:1903321	negative regulation of protein modificat...	4	2	0.21	0.01620	0.505897826086957
GO:0006006	glucose metabolic process	45	6	2.39	0.01632	0.506890378378378
GO:0035305	negative regulation of dephosphorylation	16	4	0.85	0.01654	0.508229090909091
GO:0006400	tRNA modification	67	4	3.57	0.01654	0.508229090909091
GO:0043243	positive regulation of protein-containin...	6	3	0.32	0.01663	0.508276489361702
GO:0006282	regulation of DNA repair	29	5	1.54	0.01681	0.509318219895288
GO:0009791	post-embryonic development	1182	82	62.9	0.01686	0.509318219895288
GO:0034763	negative regulation of transmembrane tra...	4	2	0.21	0.01693	0.509318219895288
GO:0045292	mRNA cis splicing, via spliceosome	34	12	1.81	0.01713	0.5126509375
GO:0006096	glycolytic process	64	7	3.41	0.01818	0.538945333333333
GO:0007019	microtubule depolymerization	10	4	0.53	0.01820	0.538945333333333
GO:0045910	negative regulation of DNA recombination	19	4	1.01	0.01829	0.538945333333333
GO:0009902	chloroplast relocation	28	6	1.49	0.01861	0.545576836734694
GO:0010941	regulation of cell death	59	9	3.14	0.01879	0.54587
GO:1902904	negative regulation of supramolecular fi...	15	5	0.8	0.01881	0.54587
GO:0023014	signal transduction by protein phosphory...	71	8	3.78	0.01915	0.5519033
GO:0070646	protein modification by small protein re...	71	7	3.78	0.01921	0.5519033
GO:0070973	protein localization to endoplasmic reti...	5	2	0.27	0.02016	0.573184729064039
GO:0045905	positive regulation of translational ter...	3	2	0.16	0.02021	0.573184729064039
GO:0031110	regulation of microtubule polymerization...	8	4	0.43	0.02025	0.573184729064039
GO:0031396	regulation of protein ubiquitination	16	3	0.85	0.02051	0.577698333333333
GO:0048856	anatomical structure development	2319	146	123.4	0.02081	0.583289073170732
GO:0071702	organic substance transport	1039	80	55.29	0.02134	0.59347574879227
GO:0080134	regulation of response to stress	285	29	15.17	0.02138	0.59347574879227
GO:0009556	microsporogenesis	21	3	1.12	0.02186	0.6038825
GO:1902884	positive regulation of response to oxida...	5	2	0.27	0.02242	0.616389090909091
GO:0009607	response to biotic stimulus	872	72	46.4	0.02257	0.61755819047619
GO:0071695	anatomical structure maturation	150	16	7.98	0.02331	0.634783222748815
GO:0051051	negative regulation of transport	9	3	0.48	0.02347	0.636125566037736
GO:0043547	positive regulation of GTPase activity	52	14	2.77	0.02379	0.641771549295775
GO:0010727	negative regulation of hydrogen peroxide...	1	1	0.05	0.02439	0.651919447004608
GO:0006801	superoxide metabolic process	14	3	0.74	0.02453	0.651919447004608
GO:0008219	cell death	145	14	7.72	0.02454	0.651919447004608
GO:0032410	negative regulation of transporter activ...	4	2	0.21	0.02462	0.651919447004608
GO:2000112	regulation of cellular macromolecule bio...	1814	115	96.53	0.02520	0.661708310502283
GO:0006165	nucleoside diphosphate phosphorylation	69	8	3.67	0.02522	0.661708310502283
GO:0016049	cell growth	308	25	16.39	0.02632	0.687430545454545
GO:0009861	jasmonic acid and ethylene-dependent sys...	8	3	0.43	0.02686	0.69836
GO:0032272	negative regulation of protein polymeriz...	14	4	0.74	0.02704	0.699311390134529
GO:0009647	skotomorphogenesis	4	2	0.21	0.02714	0.699311390134529
GO:0006955	immune response	278	27	14.79	0.02788	0.715171785714286
GO:0043069	negative regulation of programmed cell d...	14	4	0.74	0.02856	0.729358933333333
GO:0034765	regulation of ion transmembrane transpor...	37	4	1.97	0.02877	0.731470884955752
GO:0042752	regulation of circadian rhythm	43	7	2.29	0.02914	0.737614273127753
GO:0045737	positive regulation of cyclin-dependent ...	6	2	0.32	0.02957	0.745215877192982
GO:0005996	monosaccharide metabolic process	141	9	7.5	0.03071	0.770566200873362
GO:0019430	removal of superoxide radicals	11	3	0.59	0.03091	0.770610735930736
GO:2000693	positive regulation of seed maturation	3	2	0.16	0.03098	0.770610735930736
GO:0070716	mismatch repair involved in maintenance ...	1	1	0.05	0.03125	0.773976293103448
GO:0009594	detection of nutrient	1	1	0.05	0.03226	0.787883728813559
GO:0031348	negative regulation of defense response	44	7	2.34	0.03227	0.787883728813559
GO:0009638	phototropism	21	4	1.12	0.03227	0.787883728813559
GO:0051128	regulation of cellular component organiz...	332	31	17.67	0.03236	0.787883728813559
GO:0006757	ATP generation from ADP	64	7	3.41	0.03262	0.790862953586498
GO:0007017	microtubule-based process	194	17	10.32	0.03289	0.794058571428572
GO:0000902	cell morphogenesis	324	25	17.24	0.03376	0.811383083333333
GO:0010119	regulation of stomatal movement	75	10	3.99	0.03389	0.811383083333333
GO:0010431	seed maturation	61	8	3.25	0.03428	0.814016666666667
GO:0006338	chromatin remodeling	64	11	3.41	0.03433	0.814016666666667
GO:0009408	response to heat	185	20	9.84	0.03457	0.814016666666667
GO:0030656	regulation of vitamin metabolic process	7	2	0.37	0.03476	0.814016666666667
GO:0021700	developmental maturation	163	16	8.67	0.03483	0.814016666666667
GO:0006073	cellular glucan metabolic process	176	11	9.37	0.03485	0.814016666666667
GO:0006083	acetate metabolic process	1	1	0.05	0.03509	0.815516626506024
GO:0071322	cellular response to carbohydrate stimul...	51	7	2.71	0.03523	0.815516626506024
GO:0061572	actin filament bundle organization	23	3	1.22	0.03534	0.815516626506024
GO:0034397	telomere localization	6	3	0.32	0.03571	0.82075864
GO:0048358	mucilage pectin biosynthetic process	1	1	0.05	0.03636	0.832368764940239
GO:0016311	dephosphorylation	249	18	13.25	0.03696	0.840096996047431
GO:0009958	positive gravitropism	27	3	1.44	0.03699	0.840096996047431
GO:0043087	regulation of GTPase activity	54	14	2.87	0.03746	0.844373590733591
GO:0030308	negative regulation of cell growth	9	3	0.48	0.03770	0.844373590733591
GO:0009132	nucleoside diphosphate metabolic process	74	8	3.94	0.03795	0.844373590733591
GO:0009266	response to temperature stimulus	475	47	25.28	0.03798	0.844373590733591
GO:0009889	regulation of biosynthetic process	1905	122	101.37	0.03802	0.844373590733591
GO:0032502	developmental process	2437	148	129.68	0.03806	0.844373590733591
GO:0140352	export from cell	98	10	5.21	0.03832	0.846548091603054
GO:0046461	neutral lipid catabolic process	4	1	0.21	0.03846	0.846548091603054
GO:2000243	positive regulation of reproductive proc...	48	7	2.55	0.03860	0.846548091603054
GO:0006401	RNA catabolic process	109	12	5.8	0.03890	0.849883650190114
GO:0071280	cellular response to copper ion	3	2	0.16	0.03916	0.852323333333333
GO:0048363	mucilage pectin metabolic process	2	1	0.11	0.03947	0.855828754716981
GO:0006448	regulation of translational elongation	6	3	0.32	0.03997	0.8619
GO:0006403	RNA localization	93	14	4.95	0.04005	0.8619
GO:0016070	RNA metabolic process	2630	176	139.95	0.04107	0.880553059701493
GO:0032950	regulation of beta-glucan metabolic proc...	7	2	0.37	0.04192	0.895436133828996
GO:0048859	formation of anatomical boundary	11	2	0.59	0.04240	0.902334814814815
GO:0019628	urate catabolic process	2	1	0.11	0.04289	0.909394612546125
GO:0048366	leaf development	285	19	15.17	0.04343	0.91745875
GO:0010350	cellular response to magnesium starvatio...	1	1	0.05	0.04386	0.923148571428572
GO:1901407	regulation of phosphorylation of RNA pol...	6	2	0.32	0.04446	0.932105672727273
GO:0009061	anaerobic respiration	8	2	0.43	0.04461	0.932105672727273
GO:0000045	autophagosome assembly	28	4	1.49	0.04522	0.941427971014493
GO:0010099	regulation of photomorphogenesis	19	4	1.01	0.04612	0.956698628158845
GO:0010155	regulation of proton transport	6	2	0.32	0.04713	0.972289103942652
GO:0030244	cellulose biosynthetic process	46	5	2.45	0.04721	0.972289103942652
GO:0009871	jasmonic acid and ethylene-dependent sys...	1	1	0.05	0.04762	0.976616241134752
GO:0044260	cellular macromolecule metabolic process	5323	283	283.25	0.04780	0.976616241134752
GO:0000070	mitotic sister chromatid segregation	49	5	2.61	0.04793	0.976616241134752
GO:0072658	maintenance of protein location in membr...	1	1	0.05	0.04819	0.978444310954063
GO:0036258	multivesicular body assembly	1	1	0.05	0.04861	0.979632727272727
GO:0043649	dicarboxylic acid catabolic process	9	1	0.48	0.04865	0.979632727272727
GO:0042545	cell wall modification	85	5	4.52	0.04876	0.979632727272727
GO:0010150	leaf senescence	94	10	5	0.04943	0.989633379790941
GO:0016050	vesicle organization	88	12	4.68	0.04971	0.989852164948454
GO:0031115	negative regulation of microtubule polym...	2	2	0.11	0.05000	0.989852164948454
GO:1990144	intrinsic apoptotic signaling pathway in...	1	1	0.05	0.05000	0.989852164948454
GO:0006376	mRNA splice site selection	8	2	0.43	0.05013	0.989852164948454
GO:0030259	lipid glycosylation	4	1	0.21	0.05105	1
GO:0019428	allantoin biosynthetic process	1	1	0.05	0.05115	1
GO:0009099	valine biosynthetic process	8	1	0.43	0.05128	1
GO:0009640	photomorphogenesis	64	8	3.41	0.05153	1
GO:0031050	dsRNA processing	53	10	2.82	0.05164	1
GO:0046166	glyceraldehyde-3-phosphate biosynthetic ...	2	1	0.11	0.05220	1
GO:0051090	regulation of DNA-binding transcription ...	13	3	0.69	0.05250	1
GO:0045901	positive regulation of translational elo...	3	2	0.16	0.05296	1
GO:0009409	response to cold	316	30	16.81	0.05300	1
GO:0015931	nucleobase-containing compound transport	131	15	6.97	0.05310	1
GO:0097193	intrinsic apoptotic signaling pathway	1	1	0.05	0.05351	1
GO:0001932	regulation of protein phosphorylation	138	12	7.34	0.05379	1
GO:0060968	regulation of gene silencing	49	7	2.61	0.05422	1
GO:0031860	telomeric 3' overhang formation	1	1	0.05	0.05556	1
GO:0009817	defense response to fungus, incompatible...	34	6	1.81	0.05560	1
GO:0046700	heterocycle catabolic process	169	15	8.99	0.05591	1
GO:0032388	positive regulation of intracellular tra...	10	3	0.53	0.05620	1
GO:0019685	photosynthesis, dark reaction	18	3	0.96	0.05668	1
GO:0048364	root development	387	30	20.59	0.05719	1
GO:0035308	negative regulation of protein dephospho...	15	4	0.8	0.05721	1
GO:0051274	beta-glucan biosynthetic process	58	5	3.09	0.05797	1
GO:0060560	developmental growth involved in morphog...	252	19	13.41	0.05830	1
GO:0019693	ribose phosphate metabolic process	185	13	9.84	0.05855	1
GO:1900150	regulation of defense response to fungus	29	5	1.54	0.05870	1
GO:0043622	cortical microtubule organization	32	8	1.7	0.05935	1
GO:0097435	supramolecular fiber organization	119	13	6.33	0.06018	1
GO:0006302	double-strand break repair	105	9	5.59	0.06053	1
GO:0016584	nucleosome positioning	10	3	0.53	0.06054	1
GO:0097250	mitochondrial respirasome assembly	1	1	0.05	0.06067	1
GO:0031647	regulation of protein stability	24	4	1.28	0.06079	1
GO:2001242	regulation of intrinsic apoptotic signal...	1	1	0.05	0.06122	1
GO:1901361	organic cyclic compound catabolic proces...	184	15	9.79	0.06132	1
GO:0046719	regulation by virus of viral protein lev...	1	1	0.05	0.06143	1
GO:0072756	cellular response to paraquat	1	1	0.05	0.06152	1
GO:0001325	formation of extrachromosomal circular D...	1	1	0.05	0.06205	1
GO:0070507	regulation of microtubule cytoskeleton o...	19	4	1.01	0.06212	1
GO:0032886	regulation of microtubule-based process	22	4	1.17	0.06223	1
GO:0032264	IMP salvage	1	1	0.05	0.06250	1
GO:0071668	plant-type cell wall assembly	11	2	0.59	0.06263	1
GO:0050685	positive regulation of mRNA processing	4	2	0.21	0.06325	1
GO:0018107	peptidyl-threonine phosphorylation	21	3	1.12	0.06380	1
GO:0006901	vesicle coating	18	5	0.96	0.06395	1
GO:0006775	fat-soluble vitamin metabolic process	11	2	0.59	0.06403	1
GO:0017126	nucleologenesis	1	1	0.05	0.06416	1
GO:1902883	negative regulation of response to oxida...	1	1	0.05	0.06426	1
GO:1903338	regulation of cell wall organization or ...	24	4	1.28	0.06485	1
GO:0046415	urate metabolic process	2	1	0.11	0.06488	1
GO:0055121	response to high fluence blue light stim...	1	1	0.05	0.06494	1
GO:0042325	regulation of phosphorylation	145	12	7.72	0.06555	1
GO:0090693	plant organ senescence	98	10	5.21	0.06584	1
GO:0019439	aromatic compound catabolic process	177	15	9.42	0.06614	1
GO:0070681	glutaminyl-tRNAGln biosynthesis via tran...	3	1	0.16	0.06667	1
GO:1901033	positive regulation of response to react...	1	1	0.05	0.06667	1
GO:2001243	negative regulation of intrinsic apoptot...	1	1	0.05	0.06667	1
GO:0010361	regulation of anion channel activity by ...	2	2	0.11	0.06667	1
GO:1903508	positive regulation of nucleic acid-temp...	372	28	19.79	0.06674	1
GO:0060429	epithelium development	17	3	0.9	0.06686	1
GO:0010557	positive regulation of macromolecule bio...	409	31	21.76	0.06720	1
GO:0018215	protein phosphopantetheinylation	109	9	5.8	0.06748	1
GO:0031114	regulation of microtubule depolymerizati...	3	2	0.16	0.06799	1
GO:0042344	indole glucosinolate catabolic process	3	1	0.16	0.06977	1
GO:0090435	protein localization to nuclear envelope	4	2	0.21	0.07077	1
GO:0060858	vesicle-mediated transport involved in f...	1	1	0.05	0.07080	1
GO:0090058	metaxylem development	2	1	0.11	0.07143	1
GO:0006900	vesicle budding from membrane	37	7	1.97	0.07150	1
GO:0140115	export across plasma membrane	14	2	0.74	0.07198	1
GO:0050792	regulation of viral process	4	2	0.21	0.07200	1
GO:0030490	maturation of SSU-rRNA	41	5	2.18	0.07226	1
GO:0040007	growth	493	34	26.23	0.07233	1
