GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0000275	mitochondrial proton-transporting ATP sy...	9	8	5.89	0.00802	0.122811764705882
GO:0005871	kinesin complex	55	54	35.98	0.00803	0.122811764705882
GO:0080008	Cul4-RING E3 ubiquitin ligase complex	96	74	62.8	0.00831	0.125252173913043
GO:0010494	cytoplasmic stress granule	22	21	14.39	0.00845	0.125542857142857
GO:0042575	DNA polymerase complex	19	18	12.43	0.00979	0.143402816901408
GO:0005938	cell cortex	94	75	61.49	0.01039	0.148306849315069
GO:0044815	DNA packaging complex	70	58	45.79	0.01041	0.148306849315069
GO:0045240	dihydrolipoyl dehydrogenase complex	9	8	5.89	0.01103	0.155016216216216
GO:0043230	extracellular organelle	11	11	7.2	0.01181	0.163765333333333
GO:0005675	transcription factor TFIIH holo complex	12	12	7.85	0.01205	0.164894736842105
GO:0019898	extrinsic component of membrane	84	65	54.95	0.01233	0.166535064935065
GO:0010369	chromocenter	14	14	9.16	0.01272	0.1696
GO:1903561	extracellular vesicle	11	11	7.2	0.01372	0.180617721518987
GO:0030117	membrane coat	65	53	42.52	0.01430	0.1859
GO:0030119	AP-type membrane coat adaptor complex	20	17	13.08	0.01477	0.187707317073171
GO:0034399	nuclear periphery	24	21	15.7	0.01480	0.187707317073171
GO:0005881	cytoplasmic microtubule	31	27	20.28	0.01687	0.21138313253012
GO:0070461	SAGA-type complex	18	18	11.77	0.01749	0.216542857142857
GO:0031248	protein acetyltransferase complex	58	48	37.94	0.01804	0.219004651162791
GO:0005741	mitochondrial outer membrane	55	39	35.98	0.01811	0.219004651162791
GO:0042788	polysomal ribosome	96	68	62.8	0.01848	0.219818181818182
GO:1902493	acetyltransferase complex	58	48	37.94	0.01860	0.219818181818182
GO:0005667	transcription regulator complex	130	102	85.04	0.01923	0.2232
GO:0005768	endosome	454	320	296.99	0.01950	0.2232
GO:0005730	nucleolus	504	391	329.69	0.01953	0.2232
GO:0045177	apical part of cell	22	19	14.39	0.02702	0.30544347826087
GO:0043227	membrane-bounded organelle	11712	8210	7661.46	0.02794	0.312447311827957
GO:0072686	mitotic spindle	11	11	7.2	0.02903	0.318677894736842
GO:0009295	nucleoid	62	48	40.56	0.02911	0.318677894736842
GO:0016607	nuclear speck	81	72	52.99	0.02942	0.318716666666667
GO:0032806	carboxy-terminal domain protein kinase c...	12	12	7.85	0.03068	0.328940206185567
GO:0009531	secondary cell wall	15	12	9.81	0.03390	0.359755102040816
GO:1990351	transporter complex	15	14	9.81	0.03573	0.375345454545455
GO:0005681	spliceosomal complex	171	137	111.86	0.03667	0.381368
GO:0098791	Golgi apparatus subcompartment	352	261	230.26	0.03885	0.400039603960396
GO:0030662	coated vesicle membrane	76	59	49.72	0.04176	0.425788235294118
GO:0031977	thylakoid lumen	70	53	45.79	0.04343	0.438516504854369
GO:0060187	cell pole	20	17	13.08	0.04827	0.4827
GO:0009522	photosystem I	44	36	28.78	0.05009	0.496129523809524
GO:1902495	transmembrane transporter complex	10	9	6.54	0.05184	0.508618867924528
GO:0031461	cullin-RING ubiquitin ligase complex	191	131	124.94	0.05405	0.525345794392523
GO:0005788	endoplasmic reticulum lumen	40	33	26.17	0.05524	0.531940740740741
GO:0000407	phagophore assembly site	27	22	17.66	0.05576	0.532022018348624
GO:0099081	supramolecular polymer	228	189	149.15	0.05659	0.535032727272727
GO:0031332	RNAi effector complex	8	8	5.23	0.05887	0.551574774774775
GO:1990391	DNA repair complex	18	16	11.77	0.06076	0.5642
GO:0030686	90S preribosome	27	24	17.66	0.06352	0.584315789473684
GO:0030125	clathrin vesicle coat	11	11	7.2	0.06405	0.584315789473684
GO:0030130	clathrin coat of trans-Golgi network ves...	7	7	4.58	0.06639	0.60039652173913
GO:0015630	microtubule cytoskeleton	295	243	192.98	0.06939	0.62211724137931
GO:0000347	THO complex	14	13	9.16	0.07274	0.646577777777778
GO:0005880	nuclear microtubule	9	9	5.89	0.07549	0.663213114754098
GO:0005851	eukaryotic translation initiation factor...	7	7	4.58	0.07675	0.663213114754098
GO:0031205	endoplasmic reticulum Sec complex	5	5	3.27	0.07712	0.663213114754098
GO:0048471	perinuclear region of cytoplasm	22	18	14.39	0.07763	0.663213114754098
GO:0005905	clathrin-coated pit	30	24	19.62	0.07780	0.663213114754098
GO:0042720	mitochondrial inner membrane peptidase c...	3	3	1.96	0.07870	0.665430894308943
GO:0009707	chloroplast outer membrane	63	54	41.21	0.08199	0.6831552
GO:0032300	mismatch repair complex	12	11	7.85	0.08211	0.6831552
GO:0044611	nuclear pore inner ring	7	7	4.58	0.08317	0.685171653543307
GO:0008278	cohesin complex	7	7	4.58	0.08367	0.685171653543307
GO:0005763	mitochondrial small ribosomal subunit	16	11	10.47	0.08433	0.68518125
GO:0005874	microtubule	217	182	141.95	0.08677	0.699541085271318
GO:0030120	vesicle coat	45	38	29.44	0.09195	0.722570588235294
GO:0030126	COPI vesicle coat	15	13	9.81	0.09268	0.722570588235294
GO:0030684	preribosome	83	64	54.29	0.09348	0.722570588235294
GO:0030133	transport vesicle	60	45	39.25	0.09349	0.722570588235294
GO:0099513	polymeric cytoskeletal fiber	228	189	149.15	0.09355	0.722570588235294
GO:0030659	cytoplasmic vesicle membrane	103	79	67.38	0.09443	0.722570588235294
GO:0043596	nuclear replication fork	28	26	18.32	0.09449	0.722570588235294
GO:0009521	photosystem	95	69	62.14	0.09544	0.72450802919708
GO:0061695	transferase complex, transferring phosph...	204	151	133.45	0.09662	0.728150724637681
GO:0036464	cytoplasmic ribonucleoprotein granule	79	60	51.68	0.09827	0.735257553956834
GO:0031307	integral component of mitochondrial oute...	18	12	11.77	0.09931	0.73633475177305
GO:0000228	nuclear chromosome	183	151	119.71	0.09983	0.73633475177305
GO:0005753	mitochondrial proton-transporting ATP sy...	26	15	17.01	0.10219	0.744290909090909
GO:1905354	exoribonuclease complex	21	17	13.74	0.10234	0.744290909090909
GO:0000314	organellar small ribosomal subunit	18	13	11.77	0.10559	0.762594444444444
GO:0017119	Golgi transport complex	15	13	9.81	0.10747	0.769457534246575
GO:0000346	transcription export complex	7	7	4.58	0.10802	0.769457534246575
GO:0031410	cytoplasmic vesicle	633	449	414.08	0.10948	0.774552380952381
GO:0030894	replisome	18	17	11.77	0.11095	0.779648648648649
GO:0031967	organelle envelope	1223	874	800.03	0.11369	0.791856
GO:0030140	trans-Golgi network transport vesicle	12	11	7.85	0.11421	0.791856
GO:0055037	recycling endosome	11	10	7.2	0.11658	0.802935099337748
GO:0031379	RNA-directed RNA polymerase complex	6	6	3.92	0.11884	0.813115789473684
GO:0030062	mitochondrial tricarboxylic acid cycle e...	7	6	4.58	0.12313	0.823796273291926
GO:0030139	endocytic vesicle	11	10	7.2	0.12376	0.823796273291926
GO:0031351	integral component of plastid membrane	23	17	15.05	0.12578	0.823796273291926
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	6	3.92	0.12648	0.823796273291926
GO:0098552	side of membrane	37	28	24.2	0.12667	0.823796273291926
GO:0016363	nuclear matrix	9	8	5.89	0.12675	0.823796273291926
GO:0030874	nucleolar chromatin	9	8	5.89	0.12675	0.823796273291926
GO:0030660	Golgi-associated vesicle membrane	64	48	41.87	0.12715	0.823796273291926
GO:0000815	ESCRT III complex	11	9	7.2	0.12753	0.823796273291926
GO:0098799	outer mitochondrial membrane protein com...	14	11	9.16	0.12860	0.82558024691358
GO:0046658	anchored component of plasma membrane	171	88	111.86	0.13245	0.841829268292683
GO:0030137	COPI-coated vesicle	16	14	10.47	0.13275	0.841829268292683
GO:0032797	SMN complex	4	4	2.62	0.13789	0.869124848484849
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	4	4	2.62	0.13952	0.870092307692308
GO:0000325	plant-type vacuole	175	120	114.48	0.14064	0.870092307692308
GO:0009527	plastid outer membrane	66	55	43.17	0.14139	0.870092307692308
GO:1902911	protein kinase complex	68	54	44.48	0.14139	0.870092307692308
GO:0035618	root hair	10	9	6.54	0.14615	0.894094117647059
GO:0031298	replication fork protection complex	10	9	6.54	0.15103	0.918545029239766
GO:0005960	glycine cleavage complex	5	5	3.27	0.15239	0.920905142857143
GO:0005828	kinetochore microtubule	5	5	3.27	0.15385	0.920905142857143
GO:0110165	cellular anatomical entity	19204	12570	12562.39	0.15448	0.920905142857143
GO:0031519	PcG protein complex	11	10	7.2	0.15496	0.920905142857143
GO:0009530	primary cell wall	3	3	1.96	0.15801	0.933695454545455
GO:0070971	endoplasmic reticulum exit site	12	10	7.85	0.15897	0.934061016949153
GO:0030076	light-harvesting complex	5	5	3.27	0.16483	0.963051685393258
GO:0090694	Scc2-Scc4 cohesin loading complex	5	5	3.27	0.16667	0.967777777777778
GO:0005942	phosphatidylinositol 3-kinase complex	4	4	2.62	0.16750	0.967777777777778
GO:0034245	mitochondrial DNA-directed RNA polymeras...	3	3	1.96	0.16870	0.967885714285714
GO:0044614	nuclear pore cytoplasmic filaments	5	5	3.27	0.16938	0.967885714285714
GO:0005758	mitochondrial intermembrane space	27	17	17.66	0.17058	0.969416393442623
GO:0005635	nuclear envelope	144	109	94.2	0.17284	0.971578947368421
GO:0017053	transcription repressor complex	7	7	4.58	0.17481	0.971578947368421
GO:0031380	nuclear RNA-directed RNA polymerase comp...	6	6	3.92	0.17536	0.971578947368421
GO:0099086	synaptonemal structure	8	7	5.23	0.17590	0.971578947368421
GO:0045271	respiratory chain complex I	62	23	40.56	0.17731	0.971578947368421
GO:0005744	TIM23 mitochondrial import inner membran...	22	12	14.39	0.17738	0.971578947368421
GO:0009509	chromoplast	6	6	3.92	0.17750	0.971578947368421
GO:0090404	pollen tube tip	15	12	9.81	0.17909	0.975149738219895
GO:0005652	nuclear lamina	4	4	2.62	0.18353	0.987894949494949
GO:0005637	nuclear inner membrane	10	8	6.54	0.18508	0.987894949494949
GO:0061617	MICOS complex	2	2	1.31	0.18583	0.987894949494949
GO:0000123	histone acetyltransferase complex	49	41	32.05	0.18605	0.987894949494949
GO:0005815	microtubule organizing center	57	41	37.29	0.18758	0.987894949494949
GO:0045239	tricarboxylic acid cycle enzyme complex	13	11	8.5	0.18760	0.987894949494949
GO:0098797	plasma membrane protein complex	41	33	26.82	0.18808	0.987894949494949
GO:1904949	ATPase complex	25	19	16.35	0.19121	0.999288442211055
GO:0030132	clathrin coat of coated pit	7	7	4.58	0.19458	1
GO:0000796	condensin complex	7	7	4.58	0.19536	1
GO:0005662	DNA replication factor A complex	9	8	5.89	0.19788	1
GO:0000792	heterochromatin	16	15	10.47	0.20055	1
GO:0005802	trans-Golgi network	312	234	204.1	0.20165	1
GO:0005751	mitochondrial respiratory chain complex ...	6	4	3.92	0.20489	1
GO:0035619	root hair tip	7	7	4.58	0.20553	1
GO:0030118	clathrin coat	20	18	13.08	0.20803	1
GO:0009986	cell surface	11	9	7.2	0.20898	1
GO:1905347	endodeoxyribonuclease complex	4	4	2.62	0.20979	1
GO:0000922	spindle pole	21	16	13.74	0.21314	1
GO:0000791	euchromatin	8	8	5.23	0.21546	1
GO:0034663	endoplasmic reticulum chaperone complex	4	4	2.62	0.21885	1
GO:0030687	preribosome, large subunit precursor	21	18	13.74	0.21985	1
GO:0009514	glyoxysome	8	7	5.23	0.22405	1
GO:0009317	acetyl-CoA carboxylase complex	4	4	2.62	0.22426	1
GO:0012505	endomembrane system	2280	1509	1491.47	0.22493	1
GO:0000178	exosome (RNase complex)	20	16	13.08	0.22978	1
GO:0016281	eukaryotic translation initiation factor...	4	4	2.62	0.23068	1
GO:0018444	translation release factor complex	4	4	2.62	0.23068	1
GO:0070993	translation preinitiation complex	23	18	15.05	0.23157	1
GO:0000109	nucleotide-excision repair complex	5	5	3.27	0.23457	1
GO:0034708	methyltransferase complex	31	24	20.28	0.23500	1
GO:0009330	DNA topoisomerase type II (double strand...	4	4	2.62	0.23640	1
GO:0042995	cell projection	95	66	62.14	0.23826	1
GO:0030875	rDNA protrusion	7	6	4.58	0.24160	1
GO:0009897	external side of plasma membrane	5	5	3.27	0.24263	1
GO:0042406	extrinsic component of endoplasmic retic...	6	5	3.92	0.24427	1
GO:0010330	cellulose synthase complex	4	4	2.62	0.24495	1
GO:1905360	GTPase complex	7	6	4.58	0.24607	1
GO:0045252	oxoglutarate dehydrogenase complex	4	4	2.62	0.24610	1
GO:0005640	nuclear outer membrane	3	3	1.96	0.24614	1
GO:0016324	apical plasma membrane	19	17	12.43	0.24619	1
GO:0005677	chromatin silencing complex	9	8	5.89	0.24993	1
GO:0009368	endopeptidase Clp complex	8	7	5.23	0.24997	1
GO:0030658	transport vesicle membrane	49	36	32.05	0.25188	1
GO:0009654	photosystem II oxygen evolving complex	24	18	15.7	0.25545	1
GO:0042555	MCM complex	8	7	5.23	0.25749	1
GO:0120025	plasma membrane bounded cell projection	89	63	58.22	0.26057	1
GO:0106068	SUMO ligase complex	8	7	5.23	0.26198	1
GO:0030663	COPI-coated vesicle membrane	15	13	9.81	0.26312	1
GO:0043189	H4/H2A histone acetyltransferase complex	15	12	9.81	0.26700	1
GO:0031353	integral component of plastid inner memb...	4	4	2.62	0.26877	1
GO:0000931	gamma-tubulin large complex	6	3	3.92	0.27273	1
GO:0042719	mitochondrial intermembrane space protei...	2	2	1.31	0.27357	1
GO:0000148	1,3-beta-D-glucan synthase complex	12	10	7.85	0.27407	1
GO:0030863	cortical cytoskeleton	36	31	23.55	0.27673	1
GO:0045178	basal part of cell	3	3	1.96	0.28041	1
GO:0005658	alpha DNA polymerase:primase complex	4	4	2.62	0.28676	1
GO:0005769	early endosome	41	31	26.82	0.28764	1
GO:0009535	chloroplast thylakoid membrane	426	322	278.67	0.29255	1
GO:0005697	telomerase holoenzyme complex	4	4	2.62	0.30000	1
GO:0030427	site of polarized growth	16	12	10.47	0.30233	1
GO:0005847	mRNA cleavage and polyadenylation specif...	8	6	5.23	0.30420	1
GO:0034066	RIC1-RGP1 guanyl-nucleotide exchange fac...	3	3	1.96	0.31198	1
GO:0089701	U2AF complex	8	7	5.23	0.31407	1
GO:0009538	photosystem I reaction center	8	6	5.23	0.31470	1
GO:0000177	cytoplasmic exosome (RNase complex)	14	11	9.16	0.31557	1
GO:0097708	intracellular vesicle	634	450	414.73	0.31818	1
GO:0005719	nuclear euchromatin	6	6	3.92	0.31983	1
GO:0045495	pole plasm	3	3	1.96	0.32367	1
GO:0017101	aminoacyl-tRNA synthetase multienzyme co...	7	6	4.58	0.32372	1
GO:1990316	Atg1/ULK1 kinase complex	3	3	1.96	0.32405	1
GO:0030981	cortical microtubule cytoskeleton	31	27	20.28	0.32629	1
GO:0043614	multi-eIF complex	3	3	1.96	0.32666	1
GO:0005929	cilium	7	6	4.58	0.32807	1
GO:0000311	plastid large ribosomal subunit	6	4	3.92	0.32809	1
GO:0017102	methionyl glutamyl tRNA synthetase compl...	3	3	1.96	0.33288	1
GO:0030135	coated vesicle	136	99	88.97	0.33505	1
GO:0032588	trans-Golgi network membrane	14	11	9.16	0.33756	1
GO:0030956	glutamyl-tRNA(Gln) amidotransferase comp...	3	3	1.96	0.33905	1
GO:0032045	guanyl-nucleotide exchange factor comple...	3	3	1.96	0.33905	1
GO:0005846	nuclear cap binding complex	3	3	1.96	0.33922	1
GO:0035658	Mon1-Ccz1 complex	3	3	1.96	0.34212	1
GO:0010445	nuclear dicing body	6	6	3.92	0.34399	1
GO:0032586	protein storage vacuole membrane	9	7	5.89	0.34471	1
GO:1990415	Pex17p-Pex14p docking complex	3	3	1.96	0.34475	1
GO:0031262	Ndc80 complex	3	3	1.96	0.34475	1
GO:0035770	ribonucleoprotein granule	79	60	51.68	0.34533	1
GO:0009533	chloroplast stromal thylakoid	9	8	5.89	0.34580	1
GO:0031617	NMS complex	3	3	1.96	0.34624	1
GO:0034719	SMN-Sm protein complex	10	8	6.54	0.34698	1
GO:0000126	transcription factor TFIIIB complex	5	5	3.27	0.35049	1
GO:0012510	trans-Golgi network transport vesicle me...	9	8	5.89	0.35225	1
GO:0005775	vacuolar lumen	3	3	1.96	0.35579	1
GO:0034457	Mpp10 complex	3	3	1.96	0.35586	1
GO:0005720	nuclear heterochromatin	12	11	7.85	0.35823	1
GO:0030665	clathrin-coated vesicle membrane	26	22	17.01	0.35887	1
GO:0031207	Sec62/Sec63 complex	2	2	1.31	0.36000	1
GO:0009783	photosystem II antenna complex	2	2	1.31	0.36000	1
GO:0071439	clathrin complex	2	2	1.31	0.36000	1
GO:0000307	cyclin-dependent protein kinase holoenzy...	52	38	34.02	0.36127	1
GO:0000015	phosphopyruvate hydratase complex	3	3	1.96	0.36590	1
GO:0031361	integral component of thylakoid membrane	2	2	1.31	0.36685	1
GO:0042646	plastid nucleoid	43	34	28.13	0.36974	1
GO:0031360	intrinsic component of thylakoid membran...	2	2	1.31	0.37056	1
GO:0055035	plastid thylakoid membrane	427	323	279.32	0.37124	1
GO:0031352	intrinsic component of plastid inner mem...	4	4	2.62	0.37217	1
GO:0031234	extrinsic component of cytoplasmic side ...	10	8	6.54	0.37563	1
GO:0030870	Mre11 complex	3	3	1.96	0.38542	1
GO:0030689	Noc complex	3	3	1.96	0.38542	1
GO:0032039	integrator complex	3	3	1.96	0.38542	1
GO:0005663	DNA replication factor C complex	10	8	6.54	0.38610	1
GO:0061927	TOC-TIC supercomplex I	3	3	1.96	0.38613	1
GO:0010006	Toc complex	2	2	1.31	0.39334	1
GO:0070939	Dsl1/NZR complex	2	2	1.31	0.39478	1
GO:0000276	mitochondrial proton-transporting ATP sy...	12	6	7.85	0.39500	1
GO:0001673	male germ cell nucleus	3	3	1.96	0.40000	1
GO:0031356	intrinsic component of chloroplast inner...	4	4	2.62	0.40173	1
GO:0000938	GARP complex	6	5	3.92	0.40203	1
GO:0071012	catalytic step 1 spliceosome	9	7	5.89	0.40280	1
GO:0005684	U2-type spliceosomal complex	56	46	36.63	0.40320	1
GO:0005844	polysome	103	74	67.38	0.40643	1
GO:0070985	transcription factor TFIIK complex	3	3	1.96	0.41209	1
GO:0016605	PML body	5	5	3.27	0.41279	1
GO:0031417	NatC complex	3	3	1.96	0.41667	1
GO:0048555	generative cell nucleus	3	3	1.96	0.41888	1
GO:0032301	MutSalpha complex	3	3	1.96	0.41903	1
GO:0090576	RNA polymerase III transcription regulat...	18	15	11.77	0.42492	1
GO:0070822	Sin3-type complex	4	4	2.62	0.42838	1
GO:0009542	granum	2	2	1.31	0.42843	1
GO:0000800	lateral element	2	2	1.31	0.42843	1
GO:0031252	cell leading edge	2	2	1.31	0.42843	1
GO:0031256	leading edge membrane	2	2	1.31	0.42843	1
GO:0005712	chiasma	2	2	1.31	0.42843	1
GO:0031414	N-terminal protein acetyltransferase com...	9	7	5.89	0.42932	1
GO:0005765	lysosomal membrane	17	11	11.12	0.43025	1
GO:0042709	succinate-CoA ligase complex	2	2	1.31	0.43180	1
GO:0043186	P granule	3	3	1.96	0.43273	1
GO:0043036	starch grain	5	4	3.27	0.43718	1
GO:0016328	lateral plasma membrane	5	4	3.27	0.43718	1
GO:0032432	actin filament bundle	5	4	3.27	0.43718	1
GO:0000229	cytoplasmic chromosome	19	14	12.43	0.43738	1
GO:0016593	Cdc73/Paf1 complex	7	6	4.58	0.43754	1
GO:0030141	secretory granule	2	2	1.31	0.43794	1
GO:0071013	catalytic step 2 spliceosome	56	39	36.63	0.43897	1
GO:0015934	large ribosomal subunit	184	109	120.36	0.44128	1
GO:0030880	RNA polymerase complex	123	87	80.46	0.44898	1
GO:0033180	proton-transporting V-type ATPase, V1 do...	7	5	4.58	0.45352	1
GO:0030915	Smc5-Smc6 complex	8	7	5.23	0.45712	1
GO:0098554	cytoplasmic side of endoplasmic reticulu...	11	7	7.2	0.45842	1
GO:0000243	commitment complex	15	13	9.81	0.46083	1
GO:0030666	endocytic vesicle membrane	2	2	1.31	0.46232	1
GO:0055038	recycling endosome membrane	5	4	3.27	0.46265	1
GO:0009706	chloroplast inner membrane	80	64	52.33	0.46490	1
GO:0005852	eukaryotic translation initiation factor...	22	16	14.39	0.46563	1
GO:0009326	formate dehydrogenase complex	1	1	0.65	0.46575	1
GO:0034518	RNA cap binding complex	9	7	5.89	0.46610	1
GO:1990904	ribonucleoprotein complex	738	519	482.77	0.46614	1
GO:0035327	transcriptionally active chromatin	4	4	2.62	0.46811	1
GO:0008023	transcription elongation factor complex	23	17	15.05	0.46852	1
GO:0030906	retromer, cargo-selective complex	4	3	2.62	0.47548	1
GO:0033263	CORVET complex	6	5	3.92	0.47555	1
GO:0055087	Ski complex	2	2	1.31	0.48033	1
GO:0030897	HOPS complex	7	5	4.58	0.48160	1
GO:0032116	SMC loading complex	6	5	3.92	0.48202	1
GO:0000776	kinetochore	25	19	16.35	0.48238	1
GO:0031350	intrinsic component of plastid membrane	23	17	15.05	0.48324	1
GO:0009523	photosystem II	75	55	49.06	0.48395	1
GO:0033593	BRCA2-MAGE-D1 complex	2	2	1.31	0.48625	1
GO:0031306	intrinsic component of mitochondrial out...	18	12	11.77	0.48691	1
GO:0030124	AP-4 adaptor complex	4	4	2.62	0.49123	1
GO:0033186	CAF-1 complex	2	2	1.31	0.49174	1
GO:0044615	nuclear pore nuclear basket	2	2	1.31	0.49174	1
GO:1990745	EARP complex	2	2	1.31	0.49254	1
GO:0000312	plastid small ribosomal subunit	2	2	1.31	0.49275	1
GO:0070209	ASTRA complex	2	2	1.31	0.49409	1
GO:0005819	spindle	96	71	62.8	0.49522	1
GO:0031227	intrinsic component of endoplasmic retic...	77	45	50.37	0.49529	1
GO:0036452	ESCRT complex	22	16	14.39	0.49763	1
GO:0005674	transcription factor TFIIF complex	2	2	1.31	0.49790	1
GO:0031301	integral component of organelle membrane	179	109	117.09	0.49858	1
GO:0001726	ruffle	2	2	1.31	0.49872	1
GO:0071819	DUBm complex	2	2	1.31	0.49962	1
GO:0044094	host cell nuclear part	1	1	0.65	0.50000	1
GO:0033647	host intracellular organelle	1	1	0.65	0.50000	1
GO:0034515	proteasome storage granule	5	4	3.27	0.50000	1
GO:0036449	microtubule minus-end	1	1	0.65	0.50000	1
GO:0000445	THO complex part of transcription export...	7	7	4.58	0.50000	1
GO:0005868	cytoplasmic dynein complex	5	3	3.27	0.50000	1
GO:0034456	UTP-C complex	2	2	1.31	0.50223	1
GO:0008352	katanin complex	4	4	2.62	0.50427	1
GO:0033202	DNA helicase complex	15	11	9.81	0.50668	1
GO:0031355	integral component of plastid outer memb...	17	13	11.12	0.50960	1
GO:0033281	TAT protein transport complex	3	3	1.96	0.51182	1
GO:0071011	precatalytic spliceosome	3	3	1.96	0.51199	1
GO:0005776	autophagosome	24	16	15.7	0.51289	1
