GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0002020	protease binding	10	3	0.51	0.03975	1
GO:0016853	isomerase activity	217	13	11.03	0.03981	1
GO:0070004	cysteine-type exopeptidase activity	2	1	0.1	0.04000	1
GO:0003987	acetate-CoA ligase activity	1	1	0.05	0.04000	1
GO:0101005	ubiquitinyl hydrolase activity	49	5	2.49	0.04149	1
GO:0030941	chloroplast targeting sequence binding	4	2	0.2	0.04215	1
GO:0005509	calcium ion binding	210	17	10.68	0.04314	1
GO:1901567	fatty acid derivative binding	6	2	0.31	0.04384	1
GO:0008047	enzyme activator activity	116	16	5.9	0.04548	1
GO:0010276	phytol kinase activity	1	1	0.05	0.04556	1
GO:0016427	tRNA (cytosine) methyltransferase activi...	2	1	0.1	0.04863	1
GO:0005096	GTPase activator activity	71	13	3.61	0.04920	1
GO:0010484	H3 histone acetyltransferase activity	1	1	0.05	0.05000	1
GO:0051861	glycolipid binding	1	1	0.05	0.05217	1
GO:0000030	mannosyltransferase activity	14	2	0.71	0.05586	1
GO:0004134	4-alpha-glucanotransferase activity	2	1	0.1	0.05643	1
GO:0102202	soladodine glucosyltransferase activity	2	1	0.1	0.05703	1
GO:0102203	brassicasterol glucosyltransferase activ...	2	1	0.1	0.05703	1
GO:0102205	cholesterol alpha-glucosyltransferase ac...	2	1	0.1	0.05703	1
GO:0102500	beta-maltose 4-alpha-glucanotransferase ...	2	1	0.1	0.05703	1
GO:0008446	GDP-mannose 4,6-dehydratase activity	2	1	0.1	0.05925	1
GO:0102229	amylopectin maltohydrolase activity	7	1	0.36	0.06276	1
GO:0005545	1-phosphatidylinositol binding	12	4	0.61	0.06279	1
GO:0031490	chromatin DNA binding	38	5	1.93	0.06293	1
GO:0072341	modified amino acid binding	16	3	0.81	0.06324	1
GO:0070122	isopeptidase activity	17	2	0.86	0.06673	1
GO:0008536	Ran GTPase binding	19	4	0.97	0.06768	1
GO:0001216	DNA-binding transcription activator acti...	38	4	1.93	0.06770	1
GO:0004930	G protein-coupled receptor activity	5	1	0.25	0.06847	1
GO:0033926	glycopeptide alpha-N-acetylgalactosamini...	8	1	0.41	0.07093	1
GO:0016160	amylase activity	8	1	0.41	0.07156	1
GO:0016807	cysteine-type carboxypeptidase activity	2	1	0.1	0.07407	1
GO:0019239	deaminase activity	13	2	0.66	0.07538	1
GO:0016417	S-acyltransferase activity	30	2	1.53	0.07617	1
GO:0032422	purine-rich negative regulatory element ...	1	1	0.05	0.07634	1
GO:0022890	inorganic cation transmembrane transport...	347	12	17.64	0.07683	1
GO:0046028	electron transporter, transferring elect...	2	1	0.1	0.07802	1
GO:0001228	DNA-binding transcription activator acti...	38	4	1.93	0.08143	1
GO:0042578	phosphoric ester hydrolase activity	284	11	14.44	0.08237	1
GO:0046982	protein heterodimerization activity	105	9	5.34	0.08447	1
GO:0004033	aldo-keto reductase (NADP) activity	11	1	0.56	0.08462	1
GO:0047623	adenosine-phosphate deaminase activity	1	1	0.05	0.08696	1
GO:0003690	double-stranded DNA binding	236	18	12	0.08789	1
GO:0033857	diphosphoinositol-pentakisphosphate kina...	2	1	0.1	0.08907	1
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kin...	2	1	0.1	0.08907	1
GO:0000828	inositol hexakisphosphate kinase activit...	2	1	0.1	0.08907	1
GO:0000829	inositol heptakisphosphate kinase activi...	2	1	0.1	0.08907	1
GO:0033218	amide binding	66	7	3.36	0.08998	1
GO:0008443	phosphofructokinase activity	12	2	0.61	0.09087	1
GO:0008017	microtubule binding	143	21	7.27	0.09163	1
GO:0016301	kinase activity	1339	61	68.08	0.09334	1
GO:0051997	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidaz...	1	1	0.05	0.09434	1
GO:0044877	protein-containing complex binding	177	15	9	0.09518	1
GO:0016759	cellulose synthase activity	27	3	1.37	0.09783	1
GO:0043325	phosphatidylinositol-3,4-bisphosphate bi...	1	1	0.05	0.10000	1
GO:0004451	isocitrate lyase activity	1	1	0.05	0.10000	1
GO:0052742	phosphatidylinositol kinase activity	12	2	0.61	0.10022	1
GO:0016906	sterol 3-beta-glucosyltransferase activi...	2	1	0.1	0.10120	1
GO:0016758	transferase activity, transferring hexos...	277	8	14.08	0.10315	1
GO:0070883	pre-miRNA binding	1	1	0.05	0.10330	1
GO:0031386	protein tag	11	2	0.56	0.10476	1
GO:0043024	ribosomal small subunit binding	6	2	0.31	0.10510	1
GO:0010297	heteropolysaccharide binding	3	1	0.15	0.10901	1
GO:0015631	tubulin binding	159	21	8.08	0.10990	1
GO:0033201	alpha-1,4-glucan synthase activity	4	1	0.2	0.11119	1
GO:0016408	C-acyltransferase activity	7	1	0.36	0.11144	1
GO:0019904	protein domain specific binding	73	8	3.71	0.11383	1
GO:0008175	tRNA methyltransferase activity	16	2	0.81	0.11415	1
GO:0004564	beta-fructofuranosidase activity	13	1	0.66	0.11494	1
GO:0016454	C-palmitoyltransferase activity	1	1	0.05	0.11538	1
GO:0003916	DNA topoisomerase activity	14	2	0.71	0.11568	1
GO:0003743	translation initiation factor activity	91	14	4.63	0.11633	1
GO:0046527	glucosyltransferase activity	133	6	6.76	0.11654	1
GO:0005547	phosphatidylinositol-3,4,5-trisphosphate...	1	1	0.05	0.11765	1
GO:0000166	nucleotide binding	2736	127	139.1	0.12227	1
GO:0000386	second spliceosomal transesterification ...	4	1	0.2	0.12274	1
GO:0008324	cation transmembrane transporter activit...	369	12	18.76	0.12548	1
GO:0030374	nuclear receptor transcription coactivat...	1	1	0.05	0.12903	1
GO:0004618	phosphoglycerate kinase activity	3	1	0.15	0.13063	1
GO:0102092	5-diphosphoinositol pentakisphosphate 3-...	2	1	0.1	0.13103	1
GO:0051117	ATPase binding	8	2	0.41	0.13227	1
GO:0050567	glutaminyl-tRNA synthase (glutamine-hydr...	3	1	0.15	0.13257	1
GO:0046915	transition metal ion transmembrane trans...	38	3	1.93	0.13571	1
GO:0047938	glucose-6-phosphate 1-epimerase activity	3	1	0.15	0.13636	1
GO:0004864	protein phosphatase inhibitor activity	17	4	0.86	0.13636	1
GO:0016760	cellulose synthase (UDP-forming) activit...	27	3	1.37	0.13763	1
GO:0015002	heme-copper terminal oxidase activity	6	1	0.31	0.13789	1
GO:0016675	oxidoreductase activity, acting on a hem...	6	1	0.31	0.13789	1
GO:0046863	ribulose-1,5-bisphosphate carboxylase/ox...	1	1	0.05	0.13793	1
GO:0016208	AMP binding	3	1	0.15	0.14108	1
GO:0022821	potassium ion antiporter activity	13	1	0.66	0.14159	1
GO:0016791	phosphatase activity	239	11	12.15	0.14441	1
GO:0003755	peptidyl-prolyl cis-trans isomerase acti...	48	4	2.44	0.14442	1
GO:0008381	mechanosensitive ion channel activity	10	1	0.51	0.14525	1
GO:0047274	galactinol-sucrose galactosyltransferase...	5	1	0.25	0.14706	1
GO:0016530	metallochaperone activity	8	2	0.41	0.14737	1
GO:0019899	enzyme binding	368	30	18.71	0.14760	1
GO:1901681	sulfur compound binding	23	3	1.17	0.14870	1
GO:0016636	oxidoreductase activity, acting on the C...	2	1	0.1	0.14932	1
GO:0022853	active ion transmembrane transporter act...	207	7	10.52	0.14987	1
GO:0003680	minor groove of adenine-thymine-rich DNA...	27	6	1.37	0.15197	1
GO:0001103	RNA polymerase II repressing transcripti...	1	1	0.05	0.15385	1
GO:0004807	triose-phosphate isomerase activity	2	1	0.1	0.15385	1
GO:0042826	histone deacetylase binding	2	1	0.1	0.15660	1
GO:0004806	triglyceride lipase activity	8	1	0.41	0.15926	1
GO:0016781	phosphotransferase activity, paired acce...	4	1	0.2	0.16044	1
GO:0043169	cation binding	2749	144	139.76	0.16101	1
GO:0016819	hydrolase activity, acting on acid anhyd...	3	1	0.15	0.16192	1
GO:0042393	histone binding	92	9	4.68	0.16201	1
GO:0004133	glycogen debranching enzyme activity	5	1	0.25	0.16272	1
GO:0003917	DNA topoisomerase type I (single strand ...	6	2	0.31	0.16484	1
GO:0031369	translation initiation factor binding	11	2	0.56	0.16565	1
GO:0033971	hydroxyisourate hydrolase activity	1	1	0.05	0.16667	1
GO:0017076	purine nucleotide binding	2487	119	126.44	0.16721	1
GO:0009011	starch synthase activity	4	1	0.2	0.17041	1
GO:0070137	ubiquitin-like protein-specific endopept...	5	1	0.25	0.17508	1
GO:0003756	protein disulfide isomerase activity	18	2	0.92	0.17708	1
GO:0031072	heat shock protein binding	33	4	1.68	0.17739	1
GO:0016278	lysine N-methyltransferase activity	43	2	2.19	0.18015	1
GO:0004527	exonuclease activity	86	3	4.37	0.18359	1
GO:0004721	phosphoprotein phosphatase activity	132	8	6.71	0.18464	1
GO:0051959	dynein light intermediate chain binding	3	1	0.15	0.18822	1
GO:0045505	dynein intermediate chain binding	3	1	0.15	0.18822	1
GO:0051723	protein methylesterase activity	5	1	0.25	0.18878	1
GO:0140101	catalytic activity, acting on a tRNA	101	5	5.13	0.19038	1
GO:0019707	protein-cysteine S-acyltransferase activ...	19	2	0.97	0.19215	1
GO:0046524	sucrose-phosphate synthase activity	4	1	0.2	0.19372	1
GO:0004373	glycogen (starch) synthase activity	4	1	0.2	0.19372	1
GO:0015086	cadmium ion transmembrane transporter ac...	11	2	0.56	0.19559	1
GO:0002161	aminoacyl-tRNA editing activity	7	1	0.36	0.19690	1
GO:0017150	tRNA dihydrouridine synthase activity	4	1	0.2	0.19994	1
GO:0090599	alpha-glucosidase activity	12	1	0.61	0.20000	1
GO:0016314	phosphatidylinositol-3,4,5-trisphosphate...	3	1	0.15	0.20000	1
GO:0016251	RNA polymerase II general transcription ...	2	1	0.1	0.20000	1
GO:0004331	fructose-2,6-bisphosphate 2-phosphatase ...	2	1	0.1	0.20000	1
GO:0051722	protein C-terminal methylesterase activi...	1	1	0.05	0.20000	1
GO:0004129	cytochrome-c oxidase activity	6	1	0.31	0.20230	1
GO:0004738	pyruvate dehydrogenase activity	5	1	0.25	0.20352	1
GO:0022829	wide pore channel activity	12	1	0.61	0.21099	1
GO:0070696	transmembrane receptor protein serine/th...	7	1	0.36	0.21212	1
GO:0043891	glyceraldehyde-3-phosphate dehydrogenase...	7	1	0.36	0.21875	1
GO:0016877	ligase activity, forming carbon-sulfur b...	37	3	1.88	0.22111	1
GO:0004802	transketolase activity	2	1	0.1	0.22222	1
GO:0008194	UDP-glycosyltransferase activity	211	6	10.73	0.22298	1
GO:0019200	carbohydrate kinase activity	36	3	1.83	0.22327	1
GO:0016531	copper chaperone activity	7	2	0.36	0.22390	1
GO:0016814	hydrolase activity, acting on carbon-nit...	22	2	1.12	0.22433	1
GO:0016684	oxidoreductase activity, acting on perox...	101	4	5.13	0.22638	1
GO:0009055	electron transfer activity	101	4	5.13	0.22638	1
GO:0031593	polyubiquitin modification-dependent pro...	21	3	1.07	0.22743	1
GO:0070491	repressing transcription factor binding	2	1	0.1	0.22794	1
GO:0004407	histone deacetylase activity	11	1	0.56	0.22917	1
GO:0019901	protein kinase binding	81	7	4.12	0.23073	1
GO:0016812	hydrolase activity, acting on carbon-nit...	6	1	0.31	0.23082	1
GO:0030544	Hsp70 protein binding	2	1	0.1	0.23106	1
GO:0016868	intramolecular transferase activity, pho...	11	1	0.56	0.23404	1
GO:0016874	ligase activity	245	11	12.46	0.23600	1
GO:0008327	methyl-CpG binding	19	2	0.97	0.23605	1
GO:0008135	translation factor activity, RNA binding	146	18	7.42	0.23630	1
GO:0016706	2-oxoglutarate-dependent dioxygenase act...	27	1	1.37	0.23849	1
GO:0008641	ubiquitin-like modifier activating enzym...	12	2	0.61	0.24067	1
GO:0016300	tRNA (uracil) methyltransferase activity	2	1	0.1	0.24167	1
GO:0050242	pyruvate, phosphate dikinase activity	1	1	0.05	0.25000	1
GO:0000014	single-stranded DNA endodeoxyribonucleas...	5	1	0.25	0.25000	1
GO:0019208	phosphatase regulator activity	36	5	1.83	0.25192	1
GO:0019783	ubiquitin-like protein-specific protease...	9	1	0.46	0.25815	1
GO:0017022	myosin binding	9	2	0.46	0.25854	1
GO:0005337	nucleoside transmembrane transporter act...	18	1	0.92	0.26087	1
GO:0016655	oxidoreductase activity, acting on NAD(P...	26	2	1.32	0.26213	1
GO:0016881	acid-amino acid ligase activity	18	2	0.92	0.26343	1
GO:0036402	proteasome-activating ATPase activity	5	1	0.25	0.26450	1
GO:0030247	polysaccharide binding	54	2	2.75	0.26502	1
GO:0004197	cysteine-type endopeptidase activity	51	2	2.59	0.26791	1
GO:0140104	molecular carrier activity	20	2	1.02	0.27050	1
GO:0016744	transferase activity, transferring aldeh...	9	1	0.46	0.27275	1
GO:0010427	abscisic acid binding	11	1	0.56	0.27500	1
GO:0045131	pre-mRNA branch point binding	1	1	0.05	0.27778	1
GO:0070878	primary miRNA binding	3	1	0.15	0.27920	1
GO:0015318	inorganic molecular entity transmembrane...	525	14	26.69	0.28109	1
GO:0098772	molecular function regulator	1743	94	88.62	0.28118	1
GO:0016836	hydro-lyase activity	67	2	3.41	0.28529	1
GO:0004612	phosphoenolpyruvate carboxykinase (ATP) ...	2	1	0.1	0.28571	1
GO:0000774	adenyl-nucleotide exchange factor activi...	7	1	0.36	0.28593	1
GO:0016651	oxidoreductase activity, acting on NAD(P...	77	3	3.91	0.28778	1
GO:0004722	protein serine/threonine phosphatase act...	95	7	4.83	0.28804	1
GO:0044183	protein folding chaperone	21	2	1.07	0.28970	1
GO:0051787	misfolded protein binding	16	2	0.81	0.29230	1
GO:0051219	phosphoprotein binding	5	1	0.25	0.29364	1
GO:0017111	nucleoside-triphosphatase activity	734	42	37.32	0.29580	1
GO:0043295	glutathione binding	7	1	0.36	0.29705	1
GO:0030145	manganese ion binding	23	2	1.17	0.30648	1
GO:0043565	sequence-specific DNA binding	711	42	36.15	0.30762	1
GO:0019187	beta-1,4-mannosyltransferase activity	8	2	0.41	0.30769	1
GO:0032454	histone demethylase activity (H3-K9 spec...	4	1	0.2	0.30769	1
GO:0051920	peroxiredoxin activity	7	1	0.36	0.30831	1
GO:0003713	transcription coactivator activity	31	4	1.58	0.31035	1
GO:0004364	glutathione transferase activity	30	1	1.53	0.31250	1
GO:0045156	electron transporter, transferring elect...	9	1	0.46	0.31565	1
GO:0005090	Sar guanyl-nucleotide exchange factor ac...	3	1	0.15	0.31775	1
GO:0003873	6-phosphofructo-2-kinase activity	2	1	0.1	0.31818	1
GO:0004839	ubiquitin activating enzyme activity	2	1	0.1	0.31818	1
GO:0019948	SUMO activating enzyme activity	2	1	0.1	0.31818	1
GO:0004084	branched-chain-amino-acid transaminase a...	9	1	0.46	0.31900	1
GO:0016903	oxidoreductase activity, acting on the a...	47	2	2.39	0.31911	1
GO:0000978	RNA polymerase II cis-regulatory region ...	36	3	1.83	0.32269	1
GO:0004000	adenosine deaminase activity	4	1	0.2	0.32411	1
GO:0000976	transcription regulatory region sequence...	131	10	6.66	0.32592	1
GO:0070403	NAD+ binding	8	1	0.41	0.32888	1
GO:0004550	nucleoside diphosphate kinase activity	7	1	0.36	0.33063	1
GO:0008173	RNA methyltransferase activity	45	2	2.29	0.33240	1
GO:0015205	nucleobase transmembrane transporter act...	17	1	0.86	0.33257	1
GO:0005384	manganese ion transmembrane transporter ...	15	2	0.76	0.34021	1
GO:0008022	protein C-terminus binding	6	1	0.31	0.34112	1
GO:0000149	SNARE binding	44	4	2.24	0.34180	1
GO:0015075	ion transmembrane transporter activity	541	14	27.51	0.34253	1
GO:0001217	DNA-binding transcription repressor acti...	10	1	0.51	0.34535	1
GO:0070182	DNA polymerase binding	5	1	0.25	0.34794	1
GO:0008195	phosphatidate phosphatase activity	9	1	0.46	0.35047	1
GO:0140103	catalytic activity, acting on a glycopro...	10	1	0.51	0.35366	1
GO:0031492	nucleosomal DNA binding	20	3	1.02	0.35625	1
GO:0061578	Lys63-specific deubiquitinase activity	4	1	0.2	0.35929	1
GO:0016864	intramolecular oxidoreductase activity, ...	18	2	0.92	0.36198	1
GO:0099122	RNA polymerase II C-terminal domain bind...	4	1	0.2	0.36364	1
GO:0016174	NAD(P)H oxidase H2O2-forming activity	4	1	0.2	0.36364	1
GO:0004619	phosphoglycerate mutase activity	4	1	0.2	0.36364	1
GO:0051087	chaperone binding	32	3	1.63	0.36476	1
GO:0005402	carbohydrate:cation symporter activity	38	1	1.93	0.36538	1
GO:1990837	sequence-specific double-stranded DNA bi...	146	10	7.42	0.36741	1
GO:0003774	motor activity	86	6	4.37	0.36792	1
GO:0004520	endodeoxyribonuclease activity	20	1	1.02	0.36804	1
GO:0000981	DNA-binding transcription factor activit...	119	6	6.05	0.36806	1
GO:0016776	phosphotransferase activity, phosphate g...	30	2	1.53	0.36984	1
GO:0032553	ribonucleotide binding	2506	118	127.41	0.37148	1
GO:0008320	protein transmembrane transporter activi...	22	1	1.12	0.37288	1
GO:0008237	metallopeptidase activity	84	3	4.27	0.37312	1
GO:0050664	oxidoreductase activity, acting on NAD(P...	11	1	0.56	0.37444	1
GO:0140223	general transcription initiation factor ...	10	1	0.51	0.37525	1
GO:0004089	carbonate dehydratase activity	14	1	0.71	0.37675	1
GO:0016859	cis-trans isomerase activity	52	4	2.64	0.37995	1
GO:0033558	protein deacetylase activity	11	1	0.56	0.38047	1
GO:0019787	ubiquitin-like protein transferase activ...	296	12	15.05	0.38144	1
GO:0016774	phosphotransferase activity, carboxyl gr...	11	1	0.56	0.38248	1
GO:0010181	FMN binding	27	2	1.37	0.38531	1
GO:0005525	GTP binding	224	12	11.39	0.38718	1
GO:0140030	modification-dependent protein binding	47	4	2.39	0.38874	1
GO:0005516	calmodulin binding	175	13	8.9	0.39330	1
GO:0140303	intramembrane lipid transporter activity	17	1	0.86	0.39535	1
GO:0043021	ribonucleoprotein complex binding	60	6	3.05	0.39734	1
GO:0140318	protein transporter activity	22	1	1.12	0.39949	1
GO:0080025	phosphatidylinositol-3,5-bisphosphate bi...	4	1	0.2	0.40000	1
GO:0004351	glutamate decarboxylase activity	5	1	0.25	0.40331	1
GO:0016984	ribulose-bisphosphate carboxylase activi...	5	1	0.25	0.40331	1
GO:0022884	macromolecule transmembrane transporter ...	22	1	1.12	0.40833	1
GO:0016018	cyclosporin A binding	5	1	0.25	0.40979	1
GO:0003691	double-stranded telomeric DNA binding	7	1	0.36	0.40991	1
GO:0016887	ATPase activity	539	32	27.4	0.41593	1
GO:0001227	DNA-binding transcription repressor acti...	10	1	0.51	0.41644	1
GO:0033293	monocarboxylic acid binding	25	1	1.27	0.41667	1
GO:0016624	oxidoreductase activity, acting on the a...	11	1	0.56	0.41721	1
GO:0008559	ATPase-coupled xenobiotic transmembrane ...	14	1	0.71	0.42003	1
GO:0016157	sucrose synthase activity	10	1	0.51	0.42508	1
GO:0005451	monovalent cation:proton antiporter acti...	19	1	0.97	0.43182	1
GO:0140457	protein demethylase activity	13	1	0.66	0.43259	1
GO:0015491	cation:cation antiporter activity	20	1	1.02	0.43478	1
GO:0004332	fructose-bisphosphate aldolase activity	7	1	0.36	0.43750	1
GO:0016879	ligase activity, forming carbon-nitrogen...	53	3	2.69	0.43780	1
GO:0001067	regulatory region nucleic acid binding	131	10	6.66	0.44074	1
GO:0042162	telomeric DNA binding	25	2	1.27	0.44187	1
GO:0016787	hydrolase activity	2536	90	128.93	0.44257	1
GO:0016810	hydrolase activity, acting on carbon-nit...	96	4	4.88	0.44635	1
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	220	2	11.19	0.44647	1
GO:0034212	peptide N-acetyltransferase activity	23	1	1.17	0.45098	1
GO:0032451	demethylase activity	17	1	0.86	0.45358	1
GO:0004739	pyruvate dehydrogenase (acetyl-transferr...	5	1	0.25	0.45455	1
GO:0051020	GTPase binding	114	10	5.8	0.45743	1
GO:0004674	protein serine/threonine kinase activity	874	39	44.44	0.45939	1
GO:0019213	deacetylase activity	17	1	0.86	0.46004	1
GO:0004396	hexokinase activity	14	1	0.71	0.46142	1
GO:0017070	U6 snRNA binding	6	1	0.31	0.46154	1
GO:0016532	superoxide dismutase copper chaperone ac...	4	1	0.2	0.46484	1
GO:0048040	UDP-glucuronate decarboxylase activity	6	1	0.31	0.46547	1
GO:0008234	cysteine-type peptidase activity	96	3	4.88	0.46726	1
GO:0046961	proton-transporting ATPase activity, rot...	16	2	0.81	0.46783	1
GO:0044769	ATPase activity, coupled to transmembran...	16	2	0.81	0.46783	1
GO:0015926	glucosidase activity	60	1	3.05	0.47198	1
GO:0030695	GTPase regulator activity	74	13	3.76	0.47344	1
GO:0051010	microtubule plus-end binding	4	1	0.2	0.47410	1
GO:0015078	proton transmembrane transporter activit...	178	7	9.05	0.47452	1
GO:0050308	sugar-phosphatase activity	10	1	0.51	0.47619	1
GO:0008080	N-acetyltransferase activity	51	1	2.59	0.47664	1
GO:0015450	P-P-bond-hydrolysis-driven protein trans...	14	1	0.71	0.47782	1
GO:0008144	drug binding	11	1	0.56	0.48516	1
GO:0061629	RNA polymerase II-specific DNA-binding t...	12	2	0.61	0.48529	1
GO:0004519	endonuclease activity	129	3	6.56	0.48920	1
GO:0004180	carboxypeptidase activity	27	1	1.37	0.49091	1
GO:0004843	thiol-dependent ubiquitin-specific prote...	48	5	2.44	0.49222	1
GO:0046537	2,3-bisphosphoglycerate-independent phos...	2	1	0.1	0.50000	1
GO:0051507	beta-sitosterol UDP-glucosyltransferase ...	1	1	0.05	0.50000	1
GO:0051743	red chlorophyll catabolite reductase act...	1	1	0.05	0.50000	1
GO:0032561	guanyl ribonucleotide binding	245	12	12.46	0.50379	1
GO:0005085	guanyl-nucleotide exchange factor activi...	48	3	2.44	0.50462	1
GO:0097747	RNA polymerase activity	57	2	2.9	0.50550	1
GO:0003697	single-stranded DNA binding	67	4	3.41	0.50924	1
GO:0015252	proton channel activity	24	1	1.22	0.50960	1
GO:0016884	carbon-nitrogen ligase activity, with gl...	11	1	0.56	0.50995	1
GO:0030295	protein kinase activator activity	7	1	0.36	0.50998	1
GO:0016860	intramolecular oxidoreductase activity	44	3	2.24	0.51227	1
GO:0019001	guanyl nucleotide binding	245	12	12.46	0.51265	1
GO:0005351	carbohydrate:proton symporter activity	38	1	1.93	0.52055	1
GO:0098847	sequence-specific single stranded DNA bi...	12	1	0.61	0.52191	1
GO:0004611	phosphoenolpyruvate carboxykinase activi...	7	1	0.36	0.52233	1
GO:0016773	phosphotransferase activity, alcohol gro...	1184	51	60.2	0.52237	1
GO:0015386	potassium:proton antiporter activity	11	1	0.56	0.52381	1
GO:0004427	inorganic diphosphatase activity	13	1	0.66	0.52577	1
GO:0005198	structural molecule activity	372	19	18.91	0.52588	1
GO:0016279	protein-lysine N-methyltransferase activ...	43	2	2.19	0.52776	1
GO:0008170	N-methyltransferase activity	74	2	3.76	0.52846	1
GO:0016209	antioxidant activity	115	6	5.85	0.53362	1
GO:0017091	AU-rich element binding	7	1	0.36	0.53482	1
GO:0001098	basal transcription machinery binding	11	1	0.56	0.53484	1
GO:0034594	phosphatidylinositol trisphosphate phosp...	15	1	0.76	0.53571	1
GO:0022857	transmembrane transporter activity	859	20	43.67	0.53575	1
GO:0031267	small GTPase binding	86	8	4.37	0.53592	1
GO:0022804	active transmembrane transporter activit...	417	10	21.2	0.53668	1
GO:0016769	transferase activity, transferring nitro...	52	2	2.64	0.54502	1
GO:0046873	metal ion transmembrane transporter acti...	165	6	8.39	0.54609	1
GO:0005086	ARF guanyl-nucleotide exchange factor ac...	11	1	0.56	0.55076	1
GO:0016740	transferase activity	3139	109	159.59	0.55149	1
GO:0005089	Rho guanyl-nucleotide exchange factor ac...	16	1	0.81	0.55172	1
