GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0022402	cell cycle process	470	405	333.76	1.0e-12	2.22962962962963e-10
GO:0051640	organelle localization	163	152	115.75	3.3e-11	7.095e-09
GO:0043412	macromolecule modification	3258	2603	2313.6	6.1e-11	1.26627586206897e-08
GO:0050794	regulation of cellular process	4801	3651	3409.32	2.3e-10	4.61533333333333e-08
GO:0051301	cell division	418	357	296.83	2.8e-10	5.43741935483871e-08
GO:0009628	response to abiotic stimulus	2091	1643	1484.88	4.4e-10	8.2775e-08
GO:0002229	defense response to oomycetes	78	72	55.39	5.4e-10	9.85090909090909e-08
GO:0050896	response to stimulus	6130	4525	4353.08	9.6e-10	1.69976470588235e-07
GO:0051234	establishment of localization	2721	2021	1932.26	5.9e-09	1.0148e-06
GO:2000112	regulation of cellular macromolecule bio...	2329	1814	1653.89	3.1e-08	5.18388888888889e-06
GO:0048519	negative regulation of biological proces...	1128	877	801.02	8.0e-08	1.30162162162162e-05
GO:0007017	microtubule-based process	222	194	157.65	8.7e-08	1.37826315789474e-05
GO:0000003	reproduction	1798	1369	1276.81	1.6e-07	2.46974358974359e-05
GO:0023052	signaling	1839	1398	1305.92	2.2e-07	3.311e-05
GO:0002239	response to oomycetes	99	86	70.3	2.4e-07	3.52390243902439e-05
GO:0019538	protein metabolic process	4350	3351	3089.06	3.0e-07	4.3e-05
GO:0022414	reproductive process	1789	1360	1270.42	3.2e-07	4.48e-05
GO:0031323	regulation of cellular metabolic process	2974	2306	2111.92	3.9e-07	5.33590909090909e-05
GO:0031347	regulation of defense response	237	189	168.3	5.1e-07	6.82266666666667e-05
GO:0015833	peptide transport	887	696	629.88	6.7e-07	8.76826086956522e-05
GO:0032774	RNA biosynthetic process	2273	1760	1614.12	7.7e-07	9.86255319148936e-05
GO:0010468	regulation of gene expression	2589	2034	1838.52	8.0e-07	0.000100333333333333
GO:0009615	response to virus	82	72	58.23	1.0e-06	0.000122857142857143
GO:0042221	response to chemical	3023	2313	2146.72	1.2e-06	0.00014448
GO:0031326	regulation of cellular biosynthetic proc...	2432	1887	1727.03	1.5e-06	0.000177058823529412
GO:0009892	negative regulation of metabolic process	720	578	511.29	1.8e-06	0.000208384615384615
GO:0010629	negative regulation of gene expression	547	457	388.44	2.0e-06	0.000227169811320755
GO:0051656	establishment of organelle localization	95	88	67.46	3.7e-06	0.000412481481481481
GO:0006928	movement of cell or subcellular componen...	101	92	71.72	4.2e-06	0.000459709090909091
GO:0045184	establishment of protein localization	870	684	617.81	5.0e-06	0.0005375
GO:0009606	tropism	123	105	87.35	5.4e-06	0.000570315789473684
GO:1900150	regulation of defense response to fungus	33	29	23.43	8.4e-06	0.000871862068965517
GO:0052546	cell wall pectin metabolic process	53	47	37.64	9.7e-06	0.000989728813559322
GO:0009311	oligosaccharide metabolic process	101	89	71.72	1.1e-05	0.00110366666666667
GO:0006396	RNA processing	882	705	626.33	1.2e-05	0.00116516129032258
GO:0009889	regulation of biosynthetic process	2458	1905	1745.49	1.2e-05	0.00116516129032258
GO:0040007	growth	629	493	446.67	1.3e-05	0.00124222222222222
GO:0051253	negative regulation of RNA metabolic pro...	290	247	205.94	1.5e-05	0.00138923076923077
GO:0006139	nucleobase-containing compound metabolic...	4314	3303	3063.49	1.5e-05	0.00138923076923077
GO:0006259	DNA metabolic process	544	457	386.31	1.6e-05	0.00145939393939394
GO:0010556	regulation of macromolecule biosynthetic...	2338	1818	1660.28	2.0e-05	0.00179701492537313
GO:0006325	chromatin organization	435	372	308.91	2.1e-05	0.00185911764705882
GO:0018209	peptidyl-serine modification	82	79	58.23	2.9e-05	0.00253014492753623
GO:0051252	regulation of RNA metabolic process	2176	1702	1545.24	3.5e-05	0.00301
GO:0042886	amide transport	901	704	639.83	3.8e-05	0.00322197183098592
GO:0016049	cell growth	378	308	268.43	4.0e-05	0.00334444444444445
GO:0006403	RNA localization	104	93	73.85	4.1e-05	0.00338109589041096
GO:0051607	defense response to virus	51	45	36.22	4.2e-05	0.00341675675675676
GO:0048518	positive regulation of biological proces...	1302	986	924.59	4.3e-05	0.00345146666666667
GO:0016458	gene silencing	182	155	129.24	4.5e-05	0.00356447368421053
GO:0051649	establishment of localization in cell	742	583	526.91	4.6e-05	0.00359636363636364
GO:0048511	rhythmic process	147	125	104.39	5.0e-05	0.00385897435897436
GO:0010558	negative regulation of macromolecule bio...	347	289	246.41	5.8e-05	0.00441974683544304
GO:0031327	negative regulation of cellular biosynth...	366	302	259.91	5.9e-05	0.00443975
GO:0006757	ATP generation from ADP	72	64	51.13	6.1e-05	0.00453358024691358
GO:0045934	negative regulation of nucleobase-contai...	307	261	218.01	6.4e-05	0.00469853658536585
GO:0007018	microtubule-based movement	69	68	49	6.5e-05	0.0047144578313253
GO:2000113	negative regulation of cellular macromol...	345	287	244.99	8.0e-05	0.00573333333333333
GO:0050657	nucleic acid transport	96	85	68.17	8.6e-05	0.00609082352941177
GO:0048583	regulation of response to stimulus	677	541	480.76	9.2e-05	0.0064351724137931
GO:0061572	actin filament bundle organization	23	23	16.33	9.3e-05	0.0064351724137931
GO:0035821	modulation of process of other organism	21	21	14.91	0.00010	0.00684090909090909
GO:0070646	protein modification by small protein re...	81	71	57.52	0.00012	0.00802666666666667
GO:0080090	regulation of primary metabolic process	2825	2183	2006.11	0.00012	0.00802666666666667
GO:0007165	signal transduction	1797	1371	1276.1	0.00014	0.00926153846153846
GO:0000165	MAPK cascade	32	32	22.72	0.00015	0.00981521739130435
GO:0006406	mRNA export from nucleus	30	30	21.3	0.00028	0.0181247311827957
GO:0080134	regulation of response to stress	354	285	251.39	0.00029	0.0183768421052632
GO:0031497	chromatin assembly	85	78	60.36	0.00029	0.0183768421052632
GO:0006096	glycolytic process	72	64	51.13	0.00031	0.0194395833333333
GO:0002831	regulation of response to biotic stimulu...	154	124	109.36	0.00032	0.019859793814433
GO:0016071	mRNA metabolic process	561	455	398.38	0.00033	0.019866
GO:0009890	negative regulation of biosynthetic proc...	371	303	263.46	0.00033	0.019866
GO:0022406	membrane docking	53	49	37.64	0.00033	0.019866
GO:0006974	cellular response to DNA damage stimulus	376	330	267.01	0.00038	0.0226495049504951
GO:0071824	protein-DNA complex subunit organization	130	113	92.32	0.00039	0.0230176470588235
GO:0051236	establishment of RNA localization	96	85	68.17	0.00041	0.0237326923076923
GO:0009637	response to blue light	99	92	70.3	0.00041	0.0237326923076923
GO:0051273	beta-glucan metabolic process	95	83	67.46	0.00042	0.02408
GO:0018130	heterocycle biosynthetic process	2806	2152	1992.62	0.00044	0.024988679245283
GO:0034654	nucleobase-containing compound biosynthe...	2577	1987	1830	0.00045	0.0253177570093458
GO:0046856	phosphatidylinositol dephosphorylation	25	25	17.75	0.00047	0.0261981481481481
GO:0031503	protein-containing complex localization	61	56	43.32	0.00056	0.0309284403669725
GO:0019438	aromatic compound biosynthetic process	2879	2199	2044.46	0.00057	0.0311945454545455
GO:0002376	immune system process	392	307	278.37	0.00058	0.0314558558558559
GO:0006260	DNA replication	190	161	134.92	0.00061	0.0327875
GO:0055067	monovalent inorganic cation homeostasis	81	74	57.52	0.00064	0.0337964912280702
GO:0046839	phospholipid dephosphorylation	25	25	17.75	0.00064	0.0337964912280702
GO:0010605	negative regulation of macromolecule met...	668	542	474.37	0.00073	0.0382139130434783
GO:0022603	regulation of anatomical structure morph...	152	134	107.94	0.00074	0.0384034482758621
GO:0055082	cellular chemical homeostasis	162	135	115.04	0.00075	0.0385897435897436
GO:1902679	negative regulation of RNA biosynthetic ...	281	238	199.55	0.00077	0.0392830508474576
GO:0071805	potassium ion transmembrane transport	48	45	34.09	0.00078	0.0394588235294118
GO:1903507	negative regulation of nucleic acid-temp...	281	238	199.55	0.00085	0.0426416666666667
GO:0048523	negative regulation of cellular process	756	587	536.86	0.00087	0.0432842975206612
GO:0009817	defense response to fungus, incompatible...	48	34	34.09	0.00096	0.0473704918032787
GO:0006400	tRNA modification	87	67	61.78	0.00100	0.0485483870967742
GO:0044403	symbiotic process	86	69	61.07	0.00100	0.0485483870967742
GO:0051712	positive regulation of killing of cells ...	3	3	2.13	0.00104	0.0489125
GO:0051709	regulation of killing of cells of other ...	3	3	2.13	0.00104	0.0489125
GO:0051883	killing of cells in other organism invol...	3	3	2.13	0.00104	0.0489125
GO:0060255	regulation of macromolecule metabolic pr...	3022	2357	2146.01	0.00104	0.0489125
GO:0006897	endocytosis	80	73	56.81	0.00106	0.0494666666666667
GO:0030865	cortical cytoskeleton organization	38	37	26.98	0.00116	0.0537169230769231
GO:0009737	response to abscisic acid	616	495	437.44	0.00119	0.0546854961832061
GO:0016192	vesicle-mediated transport	499	392	354.35	0.00122	0.0556393939393939
GO:0046907	intracellular transport	699	542	496.38	0.00123	0.0556736842105263
GO:0007154	cell communication	2087	1575	1482.04	0.00126	0.0566059701492537
GO:0006816	calcium ion transport	59	55	41.9	0.00127	0.0566325925925926
GO:1903046	meiotic cell cycle process	154	134	109.36	0.00128	0.0566588235294118
GO:0033015	tetrapyrrole catabolic process	23	22	16.33	0.00132	0.0580029197080292
GO:0009581	detection of external stimulus	62	53	44.03	0.00136	0.0589007194244604
GO:0051338	regulation of transferase activity	177	141	125.69	0.00136	0.0589007194244604
GO:0015914	phospholipid transport	28	25	19.88	0.00138	0.05934
GO:0071166	ribonucleoprotein complex localization	50	46	35.51	0.00141	0.0602
GO:0010118	stomatal movement	132	111	93.74	0.00144	0.0610478873239437
GO:0051276	chromosome organization	645	556	458.03	0.00153	0.0644097902097902
GO:0009408	response to heat	229	185	162.62	0.00173	0.0723236111111111
GO:0009832	plant-type cell wall biogenesis	167	127	118.59	0.00177	0.0724857142857143
GO:0050684	regulation of mRNA processing	44	42	31.25	0.00177	0.0724857142857143
GO:0019219	regulation of nucleobase-containing comp...	2233	1748	1585.72	0.00177	0.0724857142857143
GO:0104004	cellular response to environmental stimu...	204	176	144.87	0.00179	0.0728094594594595
GO:0006090	pyruvate metabolic process	93	81	66.04	0.00182	0.0735328859060403
GO:0034204	lipid translocation	19	18	13.49	0.00189	0.075852
GO:0009086	methionine biosynthetic process	29	28	20.59	0.00191	0.0761470198675497
GO:0030203	glycosaminoglycan metabolic process	6	6	4.26	0.00195	0.0772302631578947
GO:0031407	oxylipin metabolic process	25	24	17.75	0.00199	0.0782993464052288
GO:0003006	developmental process involved in reprod...	1435	1119	1019.03	0.00201	0.0784541935483871
GO:0007059	chromosome segregation	139	116	98.71	0.00202	0.0784541935483871
GO:0006813	potassium ion transport	94	81	66.75	0.00207	0.0798807692307692
GO:0045892	negative regulation of transcription, DN...	279	236	198.13	0.00210	0.0805222929936306
GO:0044093	positive regulation of molecular functio...	231	184	164.04	0.00213	0.0811556962025316
GO:0046686	response to cadmium ion	343	295	243.57	0.00215	0.0814025157232704
GO:0006886	intracellular protein transport	570	446	404.77	0.00224	0.0839827160493827
GO:0071214	cellular response to abiotic stimulus	204	176	144.87	0.00225	0.0839827160493827
GO:0009833	plant-type primary cell wall biogenesis	26	26	18.46	0.00226	0.0839827160493827
GO:0051017	actin filament bundle assembly	23	23	16.33	0.00229	0.0845754601226994
GO:0009991	response to extracellular stimulus	239	182	169.72	0.00232	0.0851609756097561
GO:0007163	establishment or maintenance of cell pol...	19	19	13.49	0.00235	0.0855855421686747
GO:0009888	tissue development	625	506	443.83	0.00236	0.0855855421686747
GO:0042026	protein refolding	27	27	19.17	0.00238	0.0857940119760479
GO:0065004	protein-DNA complex assembly	112	96	79.53	0.00243	0.087075
GO:0009719	response to endogenous stimulus	1749	1335	1242.01	0.00247	0.0879846153846154
GO:0051128	regulation of cellular component organiz...	406	332	288.31	0.00260	0.09205
GO:0009250	glucan biosynthetic process	128	107	90.9	0.00262	0.09205
GO:0070988	demethylation	33	31	23.43	0.00263	0.09205
GO:0009653	anatomical structure morphogenesis	909	725	645.51	0.00268	0.0932578034682081
GO:0002237	response to molecule of bacterial origin	36	33	25.56	0.00286	0.0989494252873563
GO:0033500	carbohydrate homeostasis	32	31	22.72	0.00301	0.103544
GO:0032101	regulation of response to external stimu...	159	127	112.91	0.00303	0.103639772727273
GO:1901564	organonitrogen compound metabolic proces...	5541	4188	3934.82	0.00320	0.10883615819209
GO:0140352	export from cell	117	98	83.08	0.00325	0.109637988826816
GO:0043085	positive regulation of catalytic activit...	214	168	151.97	0.00326	0.109637988826816
GO:0031408	oxylipin biosynthetic process	24	23	17.04	0.00338	0.113042222222222
GO:0071103	DNA conformation change	179	165	127.11	0.00341	0.11341546961326
GO:0006900	vesicle budding from membrane	39	37	27.69	0.00345	0.114115384615385
GO:0016119	carotene metabolic process	12	12	8.52	0.00385	0.126650273224044
GO:0006112	energy reserve metabolic process	22	20	15.62	0.00393	0.128579347826087
GO:0009414	response to water deprivation	369	289	262.04	0.00401	0.130487567567568
GO:0046031	ADP metabolic process	72	64	51.13	0.00412	0.132633155080214
GO:0051171	regulation of nitrogen compound metaboli...	2758	2138	1958.53	0.00412	0.132633155080214
GO:0030258	lipid modification	128	105	90.9	0.00416	0.133208510638298
GO:0006457	protein folding	178	145	126.4	0.00428	0.134674226804124
GO:0009132	nucleoside diphosphate metabolic process	84	74	59.65	0.00430	0.134674226804124
GO:0019318	hexose metabolic process	134	112	95.16	0.00431	0.134674226804124
GO:0045292	mRNA cis splicing, via spliceosome	36	34	25.56	0.00433	0.134674226804124
GO:0031647	regulation of protein stability	25	24	17.75	0.00433	0.134674226804124
GO:0051321	meiotic cell cycle	188	160	133.5	0.00434	0.134674226804124
GO:0045491	xylan metabolic process	53	40	37.64	0.00439	0.135527179487179
GO:1905634	regulation of protein localization to ch...	7	7	4.97	0.00449	0.137907142857143
GO:1902025	nitrate import	13	13	9.23	0.00461	0.140874111675127
GO:0071496	cellular response to external stimulus	195	149	138.47	0.00478	0.144781
GO:0009060	aerobic respiration	91	63	64.62	0.00479	0.144781
GO:0051348	negative regulation of transferase activ...	22	20	15.62	0.00481	0.144781
GO:0016051	carbohydrate biosynthetic process	366	289	259.91	0.00487	0.145857711442786
GO:0010208	pollen wall assembly	41	36	29.12	0.00496	0.147817821782178
GO:0010035	response to inorganic substance	963	765	683.85	0.00514	0.152427586206897
GO:0048278	vesicle docking	52	48	36.93	0.00534	0.157107317073171
GO:0006351	transcription, DNA-templated	2263	1753	1607.02	0.00535	0.157107317073171
GO:0043622	cortical microtubule organization	33	32	23.43	0.00557	0.162569082125604
GO:1901362	organic cyclic compound biosynthetic pro...	2998	2276	2128.96	0.00559	0.162569082125604
GO:0007186	G protein-coupled receptor signaling pat...	19	19	13.49	0.00568	0.164392307692308
GO:0052542	defense response by callose deposition	22	20	15.62	0.00574	0.165333971291866
GO:0030004	cellular monovalent inorganic cation hom...	44	42	31.25	0.00582	0.16684
GO:0051049	regulation of transport	146	120	103.68	0.00587	0.167475829383886
GO:0033013	tetrapyrrole metabolic process	101	87	71.72	0.00602	0.170945283018868
GO:0030641	regulation of cellular pH	35	35	24.85	0.00628	0.176942990654206
GO:0001510	RNA methylation	75	60	53.26	0.00629	0.176942990654206
GO:0006165	nucleoside diphosphate phosphorylation	78	69	55.39	0.00637	0.176993548387097
GO:0043087	regulation of GTPase activity	67	54	47.58	0.00638	0.176993548387097
GO:0048878	chemical homeostasis	370	290	262.75	0.00638	0.176993548387097
GO:0034401	chromatin organization involved in regul...	72	65	51.13	0.00646	0.177851141552511
GO:0006611	protein export from nucleus	57	52	40.48	0.00647	0.177851141552511
GO:0140013	meiotic nuclear division	110	99	78.11	0.00653	0.178684545454545
GO:0034637	cellular carbohydrate biosynthetic proce...	222	181	157.65	0.00671	0.182779185520362
GO:0040029	regulation of gene expression, epigeneti...	72	65	51.13	0.00678	0.183854054054054
GO:0051179	localization	2927	2134	2078.54	0.00690	0.186269058295964
GO:0071669	plant-type cell wall organization or bio...	290	206	205.94	0.00721	0.19376875
GO:0051667	establishment of plastid localization	29	28	20.59	0.00732	0.195850666666667
GO:0009314	response to radiation	748	610	531.18	0.00742	0.197042290748899
GO:0042440	pigment metabolic process	184	149	130.66	0.00743	0.197042290748899
GO:0006970	response to osmotic stress	670	519	475.79	0.00770	0.20330701754386
GO:0006555	methionine metabolic process	32	30	22.72	0.00777	0.204259388646288
GO:0000281	mitotic cytokinesis	39	38	27.69	0.00821	0.214739393939394
GO:0000096	sulfur amino acid metabolic process	75	61	53.26	0.00824	0.214739393939394
GO:0010038	response to metal ion	479	396	340.15	0.00835	0.216668103448276
GO:0031324	negative regulation of cellular metaboli...	499	397	354.35	0.00843	0.217805150214592
GO:0071478	cellular response to radiation	136	121	96.58	0.00904	0.232567521367521
GO:0009767	photosynthetic electron transport chain	57	43	40.48	0.00910	0.232637288135593
GO:0060321	acceptance of pollen	10	10	7.1	0.00912	0.232637288135593
GO:0009765	photosynthesis, light harvesting	39	34	27.69	0.00918	0.233179746835443
GO:0098655	cation transmembrane transport	292	226	207.36	0.00974	0.246364705882353
GO:1901068	guanosine-containing compound metabolic ...	22	18	15.62	0.01004	0.252890376569038
GO:0048869	cellular developmental process	820	624	582.3	0.01029	0.257536099585062
GO:0009058	biosynthetic process	5259	3897	3734.56	0.01031	0.257536099585062
GO:0006614	SRP-dependent cotranslational protein ta...	24	18	17.04	0.01063	0.264432231404959
GO:0032386	regulation of intracellular transport	29	27	20.59	0.01108	0.274492181069959
GO:0046149	pigment catabolic process	20	20	14.2	0.01130	0.278795081967213
GO:0044003	modulation by symbiont of host process	20	20	14.2	0.01159	0.284782857142857
GO:0051726	regulation of cell cycle	248	205	176.11	0.01177	0.286863967611336
GO:0048209	regulation of vesicle targeting, to, fro...	18	16	12.78	0.01177	0.286863967611336
GO:0010359	regulation of anion channel activity	11	10	7.81	0.01187	0.288134677419355
GO:0000910	cytokinesis	105	97	74.56	0.01194	0.288669879518072
GO:0097305	response to alcohol	620	499	440.28	0.01215	0.292365737051793
GO:0006123	mitochondrial electron transport, cytoch...	7	6	4.97	0.01219	0.292365737051793
GO:0060627	regulation of vesicle-mediated transport	43	39	30.54	0.01251	0.29885
GO:0008360	regulation of cell shape	34	31	24.14	0.01257	0.299096442687747
GO:1903311	regulation of mRNA metabolic process	61	55	43.32	0.01269	0.300762992125984
GO:0048194	Golgi vesicle budding	34	32	24.14	0.01280	0.302180392156863
GO:0019752	carboxylic acid metabolic process	1068	795	758.42	0.01288	0.30288125
GO:0048024	regulation of mRNA splicing, via spliceo...	33	31	23.43	0.01298	0.30404513618677
GO:0000373	Group II intron splicing	18	18	12.78	0.01353	0.314147126436782
GO:0032940	secretion by cell	99	85	70.3	0.01356	0.314147126436782
GO:0010119	regulation of stomatal movement	87	75	61.78	0.01359	0.314147126436782
GO:1901360	organic cyclic compound metabolic proces...	4900	3698	3479.63	0.01362	0.314147126436782
GO:1901700	response to oxygen-containing compound	1707	1332	1212.19	0.01404	0.322598473282443
GO:0046483	heterocycle metabolic process	4649	3538	3301.38	0.01437	0.328925475285171
GO:0080092	regulation of pollen tube growth	34	31	24.14	0.01469	0.334976515151515
GO:0071482	cellular response to light stimulus	128	113	90.9	0.01484	0.33712
GO:0046247	terpene catabolic process	9	9	6.39	0.01531	0.346489473684211
GO:0002833	positive regulation of response to bioti...	69	54	49	0.01548	0.349024719101124
GO:0046854	phosphatidylinositol phosphorylation	33	30	23.43	0.01557	0.349744029850746
GO:0043484	regulation of RNA splicing	40	37	28.41	0.01592	0.356276579925651
GO:0030048	actin filament-based movement	21	21	14.91	0.01614	0.359862222222222
GO:0022604	regulation of cell morphogenesis	94	85	66.75	0.01621	0.360089298892989
GO:0005984	disaccharide metabolic process	72	64	51.13	0.01635	0.361863970588235
GO:0051606	detection of stimulus	92	77	65.33	0.01672	0.368697435897436
GO:0006081	cellular aldehyde metabolic process	48	42	34.09	0.01722	0.376574820143885
GO:0015772	oligosaccharide transport	19	18	13.49	0.01729	0.376574820143885
GO:0043200	response to amino acid	32	30	22.72	0.01738	0.376574820143885
GO:0016571	histone methylation	82	72	58.23	0.01739	0.376574820143885
GO:0001558	regulation of cell growth	95	83	67.46	0.01739	0.376574820143885
GO:0018298	protein-chromophore linkage	56	52	39.77	0.01752	0.376624911032028
GO:0006623	protein targeting to vacuole	42	37	29.83	0.01753	0.376624911032028
GO:0030433	ubiquitin-dependent ERAD pathway	30	25	21.3	0.01758	0.376624911032028
GO:0010017	red or far-red light signaling pathway	75	65	53.26	0.01773	0.378491489361702
GO:0000413	protein peptidyl-prolyl isomerization	58	45	41.19	0.01809	0.384728873239437
GO:0005996	monosaccharide metabolic process	180	141	127.82	0.01815	0.384728873239437
GO:0071216	cellular response to biotic stimulus	13	13	9.23	0.01823	0.384985314685315
GO:0006903	vesicle targeting	25	23	17.75	0.01829	0.384985314685315
GO:0044262	cellular carbohydrate metabolic process	489	384	347.25	0.01858	0.389000694444445
GO:0015672	monovalent inorganic cation transport	210	166	149.13	0.01861	0.389000694444445
GO:0006914	autophagy	86	68	61.07	0.01909	0.397653287197232
GO:0009718	anthocyanin-containing compound biosynth...	32	30	22.72	0.01982	0.411435862068965
GO:0051169	nuclear transport	109	93	77.4	0.02009	0.414438095238095
GO:0006887	exocytosis	80	70	56.81	0.02018	0.414438095238095
GO:0006672	ceramide metabolic process	29	25	20.59	0.02020	0.414438095238095
GO:0046903	secretion	109	90	77.4	0.02024	0.414438095238095
GO:0120253	hydrocarbon catabolic process	10	10	7.1	0.02064	0.42119593220339
GO:0071427	mRNA-containing ribonucleoprotein comple...	30	30	21.3	0.02104	0.427075420875421
GO:0050793	regulation of developmental process	707	558	502.06	0.02107	0.427075420875421
GO:0046434	organophosphate catabolic process	44	37	31.25	0.02160	0.43570495049505
GO:0051693	actin filament capping	13	11	9.23	0.02171	0.43570495049505
GO:0043102	amino acid salvage	11	11	7.81	0.02173	0.43570495049505
GO:0010243	response to organonitrogen compound	253	208	179.66	0.02185	0.43570495049505
GO:0072511	divalent inorganic cation transport	110	90	78.11	0.02188	0.43570495049505
GO:0051123	RNA polymerase II preinitiation complex ...	20	19	14.2	0.02193	0.43570495049505
GO:0009409	response to cold	412	316	292.57	0.02212	0.437959870550162
GO:0001522	pseudouridine synthesis	27	22	19.17	0.02232	0.437959870550162
GO:0006890	retrograde vesicle-mediated transport, G...	43	39	30.54	0.02237	0.437959870550162
GO:0048366	leaf development	354	285	251.39	0.02240	0.437959870550162
GO:0120029	proton export across plasma membrane	11	11	7.81	0.02246	0.437959870550162
GO:0048522	positive regulation of cellular process	1092	823	775.46	0.02248	0.437959870550162
GO:0000380	alternative mRNA splicing, via spliceoso...	35	32	24.85	0.02287	0.44412064516129
GO:0046463	acylglycerol biosynthetic process	27	22	19.17	0.02304	0.445983279742765
GO:1905269	positive regulation of chromatin organiz...	23	23	16.33	0.02326	0.448798717948718
GO:0140029	exocytic process	24	22	17.04	0.02336	0.449288178913738
GO:0051510	regulation of unidimensional cell growth	59	54	41.9	0.02367	0.453800636942675
GO:0030834	regulation of actin filament depolymeriz...	17	14	12.07	0.02388	0.45588164556962
GO:0033692	cellular polysaccharide biosynthetic pro...	180	146	127.82	0.02393	0.45588164556962
GO:0061727	methylglyoxal catabolic process to lacta...	7	7	4.97	0.02424	0.460330599369085
GO:0045595	regulation of cell differentiation	72	62	51.13	0.02443	0.462479874213836
GO:0051098	regulation of binding	18	17	12.78	0.02464	0.463839130434783
GO:0006874	cellular calcium ion homeostasis	24	22	17.04	0.02472	0.463839130434783
GO:0051168	nuclear export	62	57	44.03	0.02479	0.463839130434783
GO:0009395	phospholipid catabolic process	12	12	8.52	0.02481	0.463839130434783
GO:0048316	seed development	589	472	418.27	0.02492	0.464453250773994
GO:0031349	positive regulation of defense response	77	59	54.68	0.02530	0.47008024691358
GO:0031058	positive regulation of histone modificat...	19	19	13.49	0.02540	0.470486153846154
GO:1903506	regulation of nucleic acid-templated tra...	2104	1640	1494.11	0.02548	0.470520245398773
GO:0055074	calcium ion homeostasis	25	23	17.75	0.02613	0.481047706422018
GO:0032504	multicellular organism reproduction	186	152	132.08	0.02630	0.482331914893617
GO:0035459	vesicle cargo loading	12	12	8.52	0.02636	0.482331914893617
GO:0034728	nucleosome organization	69	64	49	0.02646	0.482694545454545
GO:0016139	glycoside catabolic process	7	7	4.97	0.02666	0.484673273273273
GO:0010228	vegetative to reproductive phase transit...	209	173	148.42	0.02676	0.484673273273273
GO:0070838	divalent metal ion transport	108	89	76.69	0.02681	0.484673273273273
GO:0043406	positive regulation of MAP kinase activi...	11	11	7.81	0.02705	0.487547904191617
GO:0031348	negative regulation of defense response	56	44	39.77	0.02716	0.488069253731343
GO:0010540	basipetal auxin transport	18	17	12.78	0.02755	0.493604166666667
GO:0060968	regulation of gene silencing	56	49	39.77	0.02783	0.495764705882353
GO:0015977	carbon fixation	25	23	17.75	0.02789	0.495764705882353
GO:0009893	positive regulation of metabolic process	851	645	604.32	0.02794	0.495764705882353
GO:0009629	response to gravity	97	84	68.88	0.02800	0.495764705882353
GO:0043618	regulation of transcription from RNA pol...	26	23	18.46	0.02849	0.502961290322581
GO:0033962	P-body assembly	13	13	9.23	0.02870	0.505187134502924
GO:0070588	calcium ion transmembrane transport	29	27	20.59	0.02888	0.506552463768116
GO:0034427	nuclear-transcribed mRNA catabolic proce...	14	13	9.94	0.02899	0.506552463768116
GO:0036003	positive regulation of transcription fro...	24	21	17.04	0.02903	0.506552463768116
GO:0043405	regulation of MAP kinase activity	13	13	9.23	0.02915	0.506582132564842
GO:0016036	cellular response to phosphate starvatio...	71	60	50.42	0.02920	0.506582132564842
