GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0008170	N-methyltransferase activity	92	68	61.88	0.01251	0.36644858490566
GO:0051753	mannan synthase activity	11	8	7.4	0.01282	0.372019626168224
GO:0004843	thiol-dependent ubiquitin-specific prote...	56	45	37.67	0.01340	0.38525
GO:0005249	voltage-gated potassium channel activity	17	16	11.43	0.01517	0.43213623853211
GO:0019207	kinase regulator activity	92	67	61.88	0.01756	0.495670909090909
GO:0016597	amino acid binding	21	17	14.13	0.01835	0.513304054054054
GO:0015075	ion transmembrane transporter activity	724	476	486.98	0.01875	0.519810267857143
GO:0033926	glycopeptide alpha-N-acetylgalactosamini...	9	8	6.05	0.01987	0.540965948275862
GO:0016701	oxidoreductase activity, acting on singl...	41	31	27.58	0.01989	0.540965948275862
GO:0003684	damaged DNA binding	53	46	35.65	0.02015	0.540965948275862
GO:0004564	beta-fructofuranosidase activity	15	12	10.09	0.02021	0.540965948275862
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activit...	12	12	8.07	0.02042	0.541915384615385
GO:0008242	omega peptidase activity	69	51	46.41	0.02063	0.542848728813559
GO:0016671	oxidoreductase activity, acting on a sul...	40	26	26.9	0.02085	0.54402731092437
GO:0004386	helicase activity	219	199	147.3	0.02114	0.5469975
GO:0016614	oxidoreductase activity, acting on CH-OH...	202	133	135.87	0.02245	0.576092975206612
GO:0003906	DNA-(apurinic or apyrimidinic site) endo...	12	12	8.07	0.02300	0.585368852459016
GO:0004526	ribonuclease P activity	9	7	6.05	0.02423	0.611659756097561
GO:0031072	heat shock protein binding	36	31	24.21	0.02562	0.641533064516129
GO:0072509	divalent inorganic cation transmembrane ...	81	64	54.48	0.02617	0.6500628
GO:0031490	chromatin DNA binding	42	37	28.25	0.02645	0.651803571428571
GO:0030695	GTPase regulator activity	88	71	59.19	0.02784	0.67776328125
GO:0140097	catalytic activity, acting on DNA	228	168	153.36	0.02794	0.67776328125
GO:0140296	general transcription initiation factor ...	31	24	20.85	0.02920	0.693758955223881
GO:0016405	CoA-ligase activity	23	20	15.47	0.02931	0.693758955223881
GO:0000182	rDNA binding	8	8	5.38	0.02946	0.693758955223881
GO:0005496	steroid binding	20	19	13.45	0.02971	0.693758955223881
GO:0046982	protein heterodimerization activity	134	100	90.13	0.02978	0.693758955223881
GO:0017111	nucleoside-triphosphatase activity	840	702	565	0.02994	0.693758955223881
GO:0015086	cadmium ion transmembrane transporter ac...	12	10	8.07	0.03070	0.700908088235294
GO:0005534	galactose binding	6	6	4.04	0.03070	0.700908088235294
GO:0016656	monodehydroascorbate reductase (NADH) ac...	5	5	3.36	0.03101	0.702817883211679
GO:0015662	ion transmembrane transporter activity, ...	36	31	24.21	0.03345	0.752625
GO:0016638	oxidoreductase activity, acting on the C...	39	29	26.23	0.03409	0.761506834532374
GO:0019902	phosphatase binding	17	16	11.43	0.03598	0.797985
GO:0016410	N-acyltransferase activity	79	56	53.14	0.03653	0.802489436619718
GO:0097599	xylanase activity	19	14	12.78	0.03670	0.802489436619718
GO:0001217	DNA-binding transcription repressor acti...	10	10	6.73	0.03756	0.806880405405405
GO:0015491	cation:cation antiporter activity	21	20	14.13	0.03771	0.806880405405405
GO:0016878	acid-thiol ligase activity	26	22	17.49	0.03773	0.806880405405405
GO:0003688	DNA replication origin binding	12	11	8.07	0.03804	0.806880405405405
GO:0005452	inorganic anion exchanger activity	7	7	4.71	0.03837	0.806880405405405
GO:0140223	general transcription initiation factor ...	10	10	6.73	0.03846	0.806880405405405
GO:0003678	DNA helicase activity	46	42	30.94	0.03969	0.827096979865772
GO:0008324	cation transmembrane transporter activit...	479	326	322.18	0.04043	0.836901
GO:0001227	DNA-binding transcription repressor acti...	10	10	6.73	0.04254	0.874746357615894
GO:0008175	tRNA methyltransferase activity	18	15	12.11	0.04294	0.8771625
GO:0004144	diacylglycerol O-acyltransferase activit...	16	13	10.76	0.04738	0.95543025477707
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthas...	7	6	4.71	0.04783	0.95543025477707
GO:0008234	cysteine-type peptidase activity	134	92	90.13	0.04799	0.95543025477707
GO:0015292	uniporter activity	6	6	4.04	0.04829	0.95543025477707
GO:0048256	flap endonuclease activity	12	11	8.07	0.04831	0.95543025477707
GO:0008891	glycolate oxidase activity	3	3	2.02	0.05000	0.979930188679245
GO:0016168	chlorophyll binding	34	31	22.87	0.05018	0.979930188679245
GO:0030941	chloroplast targeting sequence binding	4	4	2.69	0.05105	0.988549698795181
GO:0046030	inositol trisphosphate phosphatase activ...	7	7	4.71	0.05128	0.988549698795181
GO:0022839	ion gated channel activity	15	15	10.09	0.05180	0.988549698795181
GO:0030983	mismatched DNA binding	14	13	9.42	0.05207	0.988549698795181
GO:0070566	adenylyltransferase activity	29	23	19.51	0.05251	0.988549698795181
GO:0080139	borate efflux transmembrane transporter ...	7	7	4.71	0.05267	0.988549698795181
GO:0016157	sucrose synthase activity	10	9	6.73	0.05285	0.988549698795181
GO:0140323	solute:anion antiporter activity	30	23	20.18	0.05358	0.993969642857143
GO:0008559	ATPase-coupled xenobiotic transmembrane ...	15	14	10.09	0.05378	0.993969642857143
GO:0004314	[acyl-carrier-protein] S-malonyltransfer...	4	4	2.69	0.05704	1
GO:0004536	deoxyribonuclease activity	44	34	29.6	0.05955	1
GO:0001016	RNA polymerase III transcription regulat...	6	6	4.04	0.06050	1
GO:0005484	SNAP receptor activity	57	38	38.34	0.06052	1
GO:0015248	sterol transporter activity	11	11	7.4	0.06189	1
GO:0003777	microtubule motor activity	65	64	43.72	0.06346	1
GO:0016889	endodeoxyribonuclease activity, producin...	8	7	5.38	0.06436	1
GO:0052726	inositol-1,3,4-trisphosphate 5-kinase ac...	4	4	2.69	0.06667	1
GO:0004176	ATP-dependent peptidase activity	40	34	26.9	0.06698	1
GO:0004348	glucosylceramidase activity	4	4	2.69	0.06789	1
GO:0031176	endo-1,4-beta-xylanase activity	7	7	4.71	0.06811	1
GO:0004611	phosphoenolpyruvate carboxykinase activi...	7	7	4.71	0.06824	1
GO:0016274	protein-arginine N-methyltransferase act...	12	11	8.07	0.06924	1
GO:0005546	phosphatidylinositol-4,5-bisphosphate bi...	7	7	4.71	0.06993	1
GO:0000992	RNA polymerase III cis-regulatory region...	6	6	4.04	0.07123	1
GO:0005096	GTPase activator activity	85	68	57.17	0.07172	1
GO:0004520	endodeoxyribonuclease activity	28	20	18.83	0.07203	1
GO:0008327	methyl-CpG binding	20	19	13.45	0.07341	1
GO:0019212	phosphatase inhibitor activity	25	17	16.82	0.07351	1
GO:0016273	arginine N-methyltransferase activity	12	11	8.07	0.07418	1
GO:0018024	histone-lysine N-methyltransferase activ...	38	32	25.56	0.07492	1
GO:0016411	acylglycerol O-acyltransferase activity	24	16	16.14	0.07777	1
GO:0004712	protein serine/threonine/tyrosine kinase...	59	58	39.68	0.07799	1
GO:0035251	UDP-glucosyltransferase activity	170	105	114.35	0.07929	1
GO:0019899	enzyme binding	469	345	315.46	0.07941	1
GO:0016812	hydrolase activity, acting on carbon-nit...	6	6	4.04	0.08111	1
GO:0016886	ligase activity, forming phosphoric este...	7	7	4.71	0.08133	1
GO:0047134	protein-disulfide reductase activity	13	9	8.74	0.08413	1
GO:0019238	cyclohydrolase activity	12	10	8.07	0.08599	1
GO:0009916	alternative oxidase activity	6	4	4.04	0.08612	1
GO:0102721	ubiquinol:oxygen oxidoreductase activity	6	4	4.04	0.08612	1
GO:0045156	electron transporter, transferring elect...	11	8	7.4	0.08687	1
GO:0022821	potassium ion antiporter activity	14	12	9.42	0.08750	1
GO:0062105	RNA 2'-O-methyltransferase activity	4	4	2.69	0.08755	1
GO:0030527	structural constituent of chromatin	5	5	3.36	0.08815	1
GO:0004532	exoribonuclease activity	34	23	22.87	0.08839	1
GO:0043878	glyceraldehyde-3-phosphate dehydrogenase...	8	8	5.38	0.08912	1
GO:0016929	SUMO-specific protease activity	6	6	4.04	0.09091	1
GO:0004345	glucose-6-phosphate dehydrogenase activi...	6	6	4.04	0.09176	1
GO:0003691	double-stranded telomeric DNA binding	7	7	4.71	0.09290	1
GO:0019210	kinase inhibitor activity	29	20	19.51	0.09442	1
GO:0097472	cyclin-dependent protein kinase activity	33	33	22.2	0.09479	1
GO:0005451	monovalent cation:proton antiporter acti...	20	19	13.45	0.09498	1
GO:0003843	1,3-beta-D-glucan synthase activity	12	10	8.07	0.09559	1
GO:0005227	calcium activated cation channel activit...	15	15	10.09	0.09599	1
GO:1901618	organic hydroxy compound transmembrane t...	10	9	6.73	0.09747	1
GO:0051139	metal ion:proton antiporter activity	15	14	10.09	0.09852	1
GO:0140078	class I DNA-(apurinic or apyrimidinic si...	7	7	4.71	0.09958	1
GO:0102229	amylopectin maltohydrolase activity	9	7	6.05	0.09997	1
GO:0015562	efflux transmembrane transporter activit...	9	8	6.05	0.10100	1
GO:0003824	catalytic activity	9825	6650	6608.49	0.10107	1
GO:0050378	UDP-glucuronate 4-epimerase activity	6	6	4.04	0.10134	1
GO:0016651	oxidoreductase activity, acting on NAD(P...	107	70	71.97	0.10215	1
GO:0015081	sodium ion transmembrane transporter act...	15	13	10.09	0.10228	1
GO:0047274	galactinol-sucrose galactosyltransferase...	5	5	3.36	0.10396	1
GO:0016724	oxidoreductase activity, oxidizing metal...	6	5	4.04	0.10453	1
GO:0009008	DNA-methyltransferase activity	10	9	6.73	0.10602	1
GO:0061980	regulatory RNA binding	9	9	6.05	0.10680	1
GO:0016149	translation release factor activity, cod...	7	7	4.71	0.10909	1
GO:0004321	fatty-acyl-CoA synthase activity	2	2	1.35	0.10909	1
GO:0015140	malate transmembrane transporter activit...	9	7	6.05	0.10909	1
GO:0008138	protein tyrosine/serine/threonine phosph...	15	13	10.09	0.11058	1
GO:0033201	alpha-1,4-glucan synthase activity	4	4	2.69	0.11075	1
GO:0004069	L-aspartate:2-oxoglutarate aminotransfer...	6	6	4.04	0.11095	1
GO:0070696	transmembrane receptor protein serine/th...	7	7	4.71	0.11148	1
GO:0004337	geranyltranstransferase activity	12	9	8.07	0.11221	1
GO:0005507	copper ion binding	199	134	133.85	0.11271	1
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	6	5	4.04	0.11420	1
GO:0003896	DNA primase activity	4	4	2.69	0.11440	1
GO:0047746	chlorophyllase activity	4	4	2.69	0.11474	1
GO:0005049	nuclear export signal receptor activity	9	7	6.05	0.11491	1
GO:0099122	RNA polymerase II C-terminal domain bind...	4	4	2.69	0.11538	1
GO:0032182	ubiquitin-like protein binding	64	50	43.05	0.11610	1
GO:0001664	G protein-coupled receptor binding	4	4	2.69	0.11713	1
GO:0000049	tRNA binding	33	29	22.2	0.11782	1
GO:0016807	cysteine-type carboxypeptidase activity	2	2	1.35	0.11795	1
GO:0004332	fructose-bisphosphate aldolase activity	8	7	5.38	0.11812	1
GO:0005536	glucose binding	7	6	4.71	0.11842	1
GO:0008381	mechanosensitive ion channel activity	10	10	6.73	0.11977	1
GO:0032555	purine ribonucleotide binding	2829	2383	1902.84	0.11987	1
GO:0042162	telomeric DNA binding	30	25	20.18	0.12264	1
GO:0061629	RNA polymerase II-specific DNA-binding t...	12	12	8.07	0.12281	1
GO:0008022	protein C-terminus binding	6	6	4.04	0.12406	1
GO:0005363	maltose transmembrane transporter activi...	3	3	2.02	0.12406	1
GO:0015386	potassium:proton antiporter activity	11	11	7.4	0.12422	1
GO:0043891	glyceraldehyde-3-phosphate dehydrogenase...	7	7	4.71	0.12476	1
GO:0009973	adenylyl-sulfate reductase activity	3	3	2.02	0.12498	1
GO:1901567	fatty acid derivative binding	6	6	4.04	0.12543	1
GO:0016407	acetyltransferase activity	132	87	88.79	0.12546	1
GO:0003725	double-stranded RNA binding	15	14	10.09	0.12557	1
GO:0010385	double-stranded methylated DNA binding	6	6	4.04	0.12595	1
GO:0030291	protein serine/threonine kinase inhibito...	8	7	5.38	0.12760	1
GO:0009041	uridylate kinase activity	7	7	4.71	0.12771	1
GO:0000287	magnesium ion binding	152	110	102.24	0.12776	1
GO:0010329	auxin efflux transmembrane transporter a...	18	15	12.11	0.12782	1
GO:0001216	DNA-binding transcription activator acti...	46	37	30.94	0.13160	1
GO:0000217	DNA secondary structure binding	41	34	27.58	0.13272	1
GO:0004566	beta-glucuronidase activity	3	3	2.02	0.13347	1
GO:0101005	ubiquitinyl hydrolase activity	58	46	39.01	0.13516	1
GO:0019156	isoamylase activity	3	3	2.02	0.13536	1
GO:0001085	RNA polymerase II transcription factor b...	4	4	2.69	0.13542	1
GO:0140457	protein demethylase activity	14	13	9.42	0.13585	1
GO:0004084	branched-chain-amino-acid transaminase a...	10	9	6.73	0.13619	1
GO:0003979	UDP-glucose 6-dehydrogenase activity	5	5	3.36	0.13764	1
GO:0003852	2-isopropylmalate synthase activity	4	4	2.69	0.13866	1
GO:0008759	UDP-3-O-[3-hydroxymyristoyl] N-acetylglu...	4	4	2.69	0.14182	1
GO:0016987	sigma factor activity	6	6	4.04	0.14197	1
GO:0004133	glycogen debranching enzyme activity	5	5	3.36	0.14198	1
GO:0046524	sucrose-phosphate synthase activity	4	4	2.69	0.14233	1
GO:0070181	small ribosomal subunit rRNA binding	13	11	8.74	0.14264	1
GO:0047325	inositol tetrakisphosphate 1-kinase acti...	4	4	2.69	0.14286	1
GO:0070300	phosphatidic acid binding	12	11	8.07	0.14437	1
GO:0016868	intramolecular transferase activity, pho...	13	11	8.74	0.14698	1
GO:0008172	S-methyltransferase activity	8	7	5.38	0.14805	1
GO:0008195	phosphatidate phosphatase activity	9	8	6.05	0.14814	1
GO:0016616	oxidoreductase activity, acting on the C...	170	115	114.35	0.14842	1
GO:0005199	structural constituent of cell wall	32	23	21.52	0.14975	1
GO:0103117	UDP-3-O-acyl-N-acetylglucosamine deacety...	4	4	2.69	0.14993	1
GO:0030060	L-malate dehydrogenase activity	9	8	6.05	0.15016	1
GO:0046933	proton-transporting ATP synthase activit...	26	21	17.49	0.15034	1
GO:0001228	DNA-binding transcription activator acti...	46	37	30.94	0.15055	1
GO:0015120	phosphoglycerate transmembrane transport...	6	5	4.04	0.15087	1
GO:0016742	hydroxymethyl-, formyl- and related tran...	15	12	10.09	0.15120	1
GO:0008235	metalloexopeptidase activity	19	14	12.78	0.15156	1
GO:0071917	triose-phosphate transmembrane transport...	6	5	4.04	0.15174	1
GO:0016984	ribulose-bisphosphate carboxylase activi...	5	5	3.36	0.15236	1
GO:0016418	S-acetyltransferase activity	5	5	3.36	0.15356	1
GO:0043621	protein self-association	99	75	66.59	0.15409	1
GO:0015114	phosphate ion transmembrane transporter ...	19	15	12.78	0.15440	1
GO:0050373	UDP-arabinose 4-epimerase activity	5	5	3.36	0.15499	1
GO:0042947	glucoside transmembrane transporter acti...	3	3	2.02	0.15546	1
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activi...	8	6	5.38	0.15692	1
GO:0008187	poly-pyrimidine tract binding	30	27	20.18	0.15721	1
GO:0080161	auxin transmembrane transporter activity	21	16	14.13	0.15748	1
GO:0003909	DNA ligase activity	6	6	4.04	0.15777	1
GO:0004222	metalloendopeptidase activity	61	46	41.03	0.15783	1
GO:0055106	ubiquitin-protein transferase regulator ...	11	9	7.4	0.15823	1
GO:0019203	carbohydrate phosphatase activity	27	21	18.16	0.15860	1
GO:0003697	single-stranded DNA binding	83	66	55.83	0.15986	1
GO:0072349	modified amino acid transmembrane transp...	4	4	2.69	0.16048	1
GO:0035064	methylated histone binding	25	25	16.82	0.16172	1
GO:0022853	active ion transmembrane transporter act...	264	183	177.57	0.16251	1
GO:0003849	3-deoxy-7-phosphoheptulonate synthase ac...	3	3	2.02	0.16434	1
GO:0016830	carbon-carbon lyase activity	110	73	73.99	0.16475	1
GO:0070137	ubiquitin-like protein-specific endopept...	5	5	3.36	0.16478	1
GO:0016985	mannan endo-1,4-beta-mannosidase activit...	12	8	8.07	0.16484	1
GO:0046423	allene-oxide cyclase activity	4	4	2.69	0.16604	1
GO:1990939	ATP-dependent microtubule motor activity	13	13	8.74	0.16622	1
GO:0022835	transmitter-gated channel activity	20	18	13.45	0.16640	1
GO:0005230	extracellular ligand-gated ion channel a...	20	18	13.45	0.16640	1
GO:0008469	histone-arginine N-methyltransferase act...	9	9	6.05	0.16664	1
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate ...	2	2	1.35	0.16667	1
GO:0046592	polyamine oxidase activity	5	5	3.36	0.16667	1
GO:0015018	galactosylgalactosylxylosylprotein 3-bet...	4	4	2.69	0.16725	1
GO:0008139	nuclear localization sequence binding	26	15	17.49	0.16879	1
GO:0016646	oxidoreductase activity, acting on the C...	18	17	12.11	0.16883	1
GO:0004601	peroxidase activity	143	91	96.18	0.16926	1
GO:0051213	dioxygenase activity	167	105	112.33	0.17036	1
GO:0005244	voltage-gated ion channel activity	45	33	30.27	0.17268	1
GO:0016684	oxidoreductase activity, acting on perox...	149	94	100.22	0.17351	1
GO:0015145	monosaccharide transmembrane transporter...	49	27	32.96	0.17511	1
GO:0051219	phosphoprotein binding	5	5	3.36	0.17570	1
GO:0004161	dimethylallyltranstransferase activity	11	8	7.4	0.17708	1
GO:0072328	alkene binding	5	5	3.36	0.17729	1
GO:0016279	protein-lysine N-methyltransferase activ...	51	38	34.3	0.18021	1
GO:0016615	malate dehydrogenase activity	15	12	10.09	0.18052	1
GO:0008378	galactosyltransferase activity	46	30	30.94	0.18056	1
GO:0097027	ubiquitin-protein transferase activator ...	10	9	6.73	0.18182	1
GO:0003886	DNA (cytosine-5-)-methyltransferase acti...	9	8	6.05	0.18229	1
GO:0016874	ligase activity	325	228	218.6	0.18233	1
GO:0008236	serine-type peptidase activity	197	128	132.51	0.18259	1
GO:0003727	single-stranded RNA binding	71	59	47.76	0.18348	1
GO:0046509	1,2-diacylglycerol 3-beta-galactosyltran...	3	3	2.02	0.18462	1
GO:0008173	RNA methyltransferase activity	61	41	41.03	0.18569	1
GO:0016423	tRNA (guanine) methyltransferase activit...	9	8	6.05	0.18670	1
GO:0140101	catalytic activity, acting on a tRNA	146	92	98.2	0.18863	1
GO:0042781	3'-tRNA processing endoribonuclease acti...	4	3	2.69	0.19002	1
GO:0120091	jasmonic acid hydrolase	4	4	2.69	0.19031	1
GO:0016815	hydrolase activity, acting on carbon-nit...	4	4	2.69	0.19031	1
GO:0004869	cysteine-type endopeptidase inhibitor ac...	14	7	9.42	0.19197	1
GO:0102336	3-oxo-arachidoyl-CoA synthase activity	22	16	14.8	0.19208	1
GO:0102337	3-oxo-cerotoyl-CoA synthase activity	22	16	14.8	0.19208	1
GO:0102338	3-oxo-lignoceronyl-CoA synthase activity	22	16	14.8	0.19208	1
GO:0102756	very-long-chain 3-ketoacyl-CoA synthase ...	22	16	14.8	0.19208	1
GO:0016885	ligase activity, forming carbon-carbon b...	9	8	6.05	0.19487	1
GO:0050897	cobalt ion binding	53	37	35.65	0.19569	1
GO:0004529	exodeoxyribonuclease activity	25	20	16.82	0.19721	1
GO:0004340	glucokinase activity	7	6	4.71	0.19910	1
GO:0019158	mannokinase activity	7	6	4.71	0.19910	1
