GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:1902679	negative regulation of RNA biosynthetic ...	281	232	186.81	6.9e-05	0.00466719101123596
GO:0051607	defense response to virus	51	43	33.9	8.9e-05	0.00595311111111111
GO:0046839	phospholipid dephosphorylation	25	25	16.62	9.9e-05	0.00654347826086957
GO:0051321	meiotic cell cycle	188	158	124.98	0.00010	0.00654347826086957
GO:0051276	chromosome organization	645	541	428.79	0.00011	0.00704468085106383
GO:0065004	protein-DNA complex assembly	112	95	74.46	0.00011	0.00704468085106383
GO:0042221	response to chemical	3023	2165	2009.67	0.00013	0.00823789473684211
GO:0016071	mRNA metabolic process	561	435	372.95	0.00014	0.00877916666666667
GO:0042026	protein refolding	27	27	17.95	0.00018	0.0110571428571429
GO:0050657	nucleic acid transport	96	76	63.82	0.00018	0.0110571428571429
GO:0140013	meiotic nuclear division	110	99	73.13	0.00022	0.0133134615384615
GO:0080134	regulation of response to stress	354	272	235.34	0.00023	0.0133134615384615
GO:0051338	regulation of transferase activity	177	138	117.67	0.00023	0.0133134615384615
GO:0030865	cortical cytoskeleton organization	38	37	25.26	0.00023	0.0133134615384615
GO:0010556	regulation of macromolecule biosynthetic...	2338	1713	1554.29	0.00023	0.0133134615384615
GO:0007165	signal transduction	1797	1292	1194.64	0.00023	0.0133134615384615
GO:0045892	negative regulation of transcription, DN...	279	230	185.48	0.00025	0.0143333333333333
GO:0050684	regulation of mRNA processing	44	42	29.25	0.00026	0.0147660377358491
GO:0018130	heterocycle biosynthetic process	2806	2033	1865.41	0.00032	0.017837037037037
GO:0002376	immune system process	392	292	260.6	0.00032	0.017837037037037
GO:0006096	glycolytic process	72	62	47.87	0.00034	0.0187779816513762
GO:0052546	cell wall pectin metabolic process	53	43	35.23	0.00035	0.0191545454545455
GO:0048583	regulation of response to stimulus	677	511	450.07	0.00036	0.0195243243243243
GO:0035821	modulation of process of other organism	21	20	13.96	0.00039	0.0209625
GO:0046686	response to cadmium ion	343	283	228.02	0.00040	0.0213097345132743
GO:0006813	potassium ion transport	94	77	62.49	0.00048	0.0253473684210526
GO:0070988	demethylation	33	31	21.94	0.00053	0.027744347826087
GO:0006112	energy reserve metabolic process	22	20	14.63	0.00055	0.0285431034482759
GO:0040007	growth	629	456	418.16	0.00056	0.0286196721311475
GO:0006260	DNA replication	190	154	126.31	0.00057	0.0286196721311475
GO:0051712	positive regulation of killing of cells ...	3	3	1.99	0.00058	0.0286196721311475
GO:0051709	regulation of killing of cells of other ...	3	3	1.99	0.00058	0.0286196721311475
GO:0051883	killing of cells in other organism invol...	3	3	1.99	0.00058	0.0286196721311475
GO:0019438	aromatic compound biosynthetic process	2879	2075	1913.94	0.00058	0.0286196721311475
GO:0006897	endocytosis	80	69	53.18	0.00059	0.0288764227642276
GO:0070646	protein modification by small protein re...	81	66	53.85	0.00063	0.0305854838709677
GO:0006406	mRNA export from nucleus	30	29	19.94	0.00066	0.0315333333333333
GO:0031324	negative regulation of cellular metaboli...	499	385	331.73	0.00066	0.0315333333333333
GO:0007163	establishment or maintenance of cell pol...	19	19	12.63	0.00071	0.0333921875
GO:0071805	potassium ion transmembrane transport	48	43	31.91	0.00071	0.0333921875
GO:0002831	regulation of response to biotic stimulu...	154	117	102.38	0.00075	0.035
GO:0051667	establishment of plastid localization	29	28	19.28	0.00078	0.03612
GO:0031647	regulation of protein stability	25	24	16.62	0.00088	0.0404396946564886
GO:0009132	nucleoside diphosphate metabolic process	84	72	55.84	0.00094	0.0426791044776119
GO:0010359	regulation of anion channel activity	11	10	7.31	0.00095	0.0426791044776119
GO:0044403	symbiotic process	86	66	57.17	0.00095	0.0426791044776119
GO:0030203	glycosaminoglycan metabolic process	6	6	3.99	0.00097	0.0432548148148148
GO:0071103	DNA conformation change	179	163	119	0.00103	0.0455926470588235
GO:0071166	ribonucleoprotein complex localization	50	44	33.24	0.00104	0.0456992700729927
GO:0048467	gynoecium development	83	68	55.18	0.00110	0.0479855072463768
GO:0009581	detection of external stimulus	62	51	41.22	0.00113	0.0489395683453237
GO:0046907	intracellular transport	699	495	464.69	0.00114	0.04902
GO:0080090	regulation of primary metabolic process	2825	2061	1878.04	0.00117	0.0499531914893617
GO:0009408	response to heat	229	177	152.24	0.00128	0.0538853146853147
GO:0007154	cell communication	2087	1485	1387.43	0.00128	0.0538853146853147
GO:0055082	cellular chemical homeostasis	162	127	107.7	0.00129	0.0539291666666667
GO:0034654	nucleobase-containing compound biosynthe...	2577	1876	1713.17	0.00133	0.0552179310344828
GO:0009637	response to blue light	99	88	65.81	0.00137	0.0564890410958904
GO:0010118	stomatal movement	132	106	87.75	0.00139	0.0569238095238095
GO:0051049	regulation of transport	146	113	97.06	0.00141	0.0573527027027027
GO:0009817	defense response to fungus, incompatible...	48	32	31.91	0.00147	0.0593919463087248
GO:0045491	xylan metabolic process	53	38	35.23	0.00154	0.0618053333333333
GO:0007059	chromosome segregation	139	111	92.41	0.00158	0.0625607843137255
GO:0051273	beta-glucan metabolic process	95	79	63.16	0.00159	0.0625607843137255
GO:0032386	regulation of intracellular transport	29	27	19.28	0.00159	0.0625607843137255
GO:1903311	regulation of mRNA metabolic process	61	55	40.55	0.00162	0.0633272727272727
GO:0000910	cytokinesis	105	96	69.8	0.00165	0.0640838709677419
GO:0043622	cortical microtubule organization	33	32	21.94	0.00172	0.066374358974359
GO:0040029	regulation of gene expression, epigeneti...	72	64	47.87	0.00178	0.0677723270440252
GO:0006165	nucleoside diphosphate phosphorylation	78	67	51.85	0.00179	0.0677723270440252
GO:0009765	photosynthesis, light harvesting	39	34	25.93	0.00179	0.0677723270440252
GO:0009314	response to radiation	748	582	497.27	0.00183	0.0684260869565217
GO:1901564	organonitrogen compound metabolic proces...	5541	3965	3683.63	0.00183	0.0684260869565217
GO:0034401	chromatin organization involved in regul...	72	64	47.87	0.00191	0.0705411042944785
GO:0061572	actin filament bundle organization	23	21	15.29	0.00191	0.0705411042944785
GO:0006403	RNA localization	104	83	69.14	0.00194	0.0711454545454545
GO:0033015	tetrapyrrole catabolic process	23	21	15.29	0.00195	0.0711454545454545
GO:0031503	protein-containing complex localization	61	52	40.55	0.00197	0.0714421686746988
GO:0034637	cellular carbohydrate biosynthetic proce...	222	174	147.58	0.00210	0.0757005988023952
GO:0071214	cellular response to abiotic stimulus	204	168	135.62	0.00214	0.0766833333333333
GO:0010228	vegetative to reproductive phase transit...	209	167	138.94	0.00218	0.0776544378698225
GO:0016119	carotene metabolic process	12	12	7.98	0.00220	0.0777
GO:0046031	ADP metabolic process	72	62	47.87	0.00221	0.0777
GO:0015914	phospholipid transport	28	23	18.61	0.00222	0.0777
GO:0034204	lipid translocation	19	17	12.63	0.00227	0.0789907514450867
GO:0052542	defense response by callose deposition	22	20	14.63	0.00229	0.0792287356321839
GO:0098655	cation transmembrane transport	292	207	194.12	0.00231	0.079464
GO:0045292	mRNA cis splicing, via spliceosome	36	34	23.93	0.00238	0.0814068181818182
GO:0006090	pyruvate metabolic process	93	77	61.83	0.00240	0.0816271186440678
GO:0051348	negative regulation of transferase activ...	22	20	14.63	0.00243	0.0821831460674157
GO:0104004	cellular response to environmental stimu...	204	168	135.62	0.00246	0.0826077777777778
GO:1902025	nitrate import	13	13	8.64	0.00247	0.0826077777777778
GO:0006886	intracellular protein transport	570	411	378.93	0.00258	0.0858099447513812
GO:0009888	tissue development	625	476	415.5	0.00269	0.0884907103825137
GO:0006611	protein export from nucleus	57	50	37.89	0.00269	0.0884907103825137
GO:0033500	carbohydrate homeostasis	32	30	21.27	0.00271	0.0886641304347826
GO:0009832	plant-type cell wall biogenesis	167	119	111.02	0.00284	0.0924151351351351
GO:0016049	cell growth	378	283	251.29	0.00287	0.092889247311828
GO:0009250	glucan biosynthetic process	128	103	85.09	0.00342	0.110098395721925
GO:0006400	tRNA modification	87	61	57.84	0.00353	0.113035106382979
GO:0019219	regulation of nucleobase-containing comp...	2233	1655	1484.49	0.00409	0.130222105263158
GO:0010038	response to metal ion	479	375	318.44	0.00411	0.130222105263158
GO:0009833	plant-type primary cell wall biogenesis	26	25	17.28	0.00426	0.134268062827225
GO:1905634	regulation of protein localization to ch...	7	7	4.65	0.00449	0.140780208333333
GO:0070588	calcium ion transmembrane transport	29	27	19.28	0.00460	0.143481865284974
GO:0006623	protein targeting to vacuole	42	37	27.92	0.00474	0.147086597938144
GO:0022603	regulation of anatomical structure morph...	152	125	101.05	0.00512	0.15806358974359
GO:0016051	carbohydrate biosynthetic process	366	273	243.31	0.00533	0.163707142857143
GO:0051236	establishment of RNA localization	96	76	63.82	0.00556	0.169350505050505
GO:0006903	vesicle targeting	25	23	16.62	0.00557	0.169350505050505
GO:0030048	actin filament-based movement	21	21	13.96	0.00561	0.169709547738693
GO:1901362	organic cyclic compound biosynthetic pro...	2998	2146	1993.05	0.00575	0.173075
GO:0009767	photosynthetic electron transport chain	57	41	37.89	0.00589	0.176129702970297
GO:0043085	positive regulation of catalytic activit...	214	160	142.27	0.00591	0.176129702970297
GO:0044093	positive regulation of molecular functio...	231	175	153.57	0.00622	0.184455172413793
GO:0008104	protein localization	1006	691	668.78	0.00632	0.186501960784314
GO:0071669	plant-type cell wall organization or bio...	290	195	192.79	0.00639	0.187321359223301
GO:0000281	mitotic cytokinesis	39	37	25.93	0.00641	0.187321359223301
GO:0051693	actin filament capping	13	10	8.64	0.00654	0.190197101449275
GO:0009737	response to abscisic acid	616	463	409.51	0.00659	0.190729807692308
GO:0046247	terpene catabolic process	9	9	5.98	0.00663	0.190969377990431
GO:0048209	regulation of vesicle targeting, to, fro...	18	16	11.97	0.00667	0.191206666666667
GO:0009086	methionine biosynthetic process	29	26	19.28	0.00674	0.191390566037736
GO:0048024	regulation of mRNA splicing, via spliceo...	33	31	21.94	0.00674	0.191390566037736
GO:0042440	pigment metabolic process	184	142	122.32	0.00696	0.196071962616822
GO:0046463	acylglycerol biosynthetic process	27	22	17.95	0.00697	0.196071962616822
GO:0010540	basipetal auxin transport	18	17	11.97	0.00720	0.20094537037037
GO:0120029	proton export across plasma membrane	11	11	7.31	0.00721	0.20094537037037
GO:0002237	response to molecule of bacterial origin	36	31	23.93	0.00754	0.209174193548387
GO:0098660	inorganic ion transmembrane transport	307	218	204.09	0.00764	0.210287671232877
GO:0032101	regulation of response to external stimu...	159	119	105.7	0.00765	0.210287671232877
GO:0055074	calcium ion homeostasis	25	23	16.62	0.00769	0.210426363636364
GO:0051172	negative regulation of nitrogen compound...	450	346	299.16	0.00775	0.210428828828829
GO:0019752	carboxylic acid metabolic process	1068	742	710	0.00776	0.210428828828829
GO:0009719	response to endogenous stimulus	1749	1254	1162.73	0.00788	0.211775
GO:0051726	regulation of cell cycle	248	197	164.87	0.00788	0.211775
GO:0046483	heterocycle metabolic process	4649	3350	3090.63	0.00792	0.211904
GO:0008360	regulation of cell shape	34	30	22.6	0.00804	0.214162831858407
GO:0071216	cellular response to biotic stimulus	13	13	8.64	0.00843	0.223562114537445
GO:0055067	monovalent inorganic cation homeostasis	81	68	53.85	0.00848	0.223901754385965
GO:0033013	tetrapyrrole metabolic process	101	83	67.14	0.00853	0.224048695652174
GO:0034728	nucleosome organization	69	64	45.87	0.00856	0.224048695652174
GO:0006304	DNA modification	65	58	43.21	0.00880	0.229333333333333
GO:0006874	cellular calcium ion homeostasis	24	22	15.96	0.00887	0.230161206896552
GO:0033692	cellular polysaccharide biosynthetic pro...	180	141	119.66	0.00923	0.237213617021277
GO:0034250	positive regulation of cellular amide me...	31	27	20.61	0.00925	0.237213617021277
GO:0006351	transcription, DNA-templated	2263	1659	1504.43	0.00926	0.237213617021277
GO:0120253	hydrocarbon catabolic process	10	10	6.65	0.00952	0.242840677966102
GO:0015977	carbon fixation	25	23	16.62	0.00964	0.244864135021097
GO:0006614	SRP-dependent cotranslational protein ta...	24	16	15.96	0.00978	0.247348953974895
GO:0010035	response to inorganic substance	963	717	640.2	0.00982	0.247348953974895
GO:1901068	guanosine-containing compound metabolic ...	22	18	14.63	0.01004	0.251836666666667
GO:0031407	oxylipin metabolic process	25	22	16.62	0.01040	0.259784232365145
GO:0006555	methionine metabolic process	32	28	21.27	0.01055	0.262442148760331
GO:0018298	protein-chromophore linkage	56	51	37.23	0.01089	0.269419672131148
GO:0006006	glucose metabolic process	49	44	32.57	0.01092	0.269419672131148
GO:0045727	positive regulation of translation	31	27	20.61	0.01117	0.274462857142857
GO:0015672	monovalent inorganic cation transport	210	152	139.61	0.01124	0.275060162601626
GO:0043618	regulation of transcription from RNA pol...	26	23	17.28	0.01158	0.282233198380567
GO:0051606	detection of stimulus	92	74	61.16	0.01177	0.285707258064516
GO:0070201	regulation of establishment of protein l...	18	17	11.97	0.01185	0.286493975903614
GO:0036092	phosphatidylinositol-3-phosphate biosynt...	6	6	3.99	0.01207	0.2906456
GO:0051098	regulation of binding	18	17	11.97	0.01216	0.291646215139442
GO:0043484	regulation of RNA splicing	40	36	26.59	0.01222	0.291922222222222
GO:0006970	response to osmotic stress	670	490	445.41	0.01231	0.292909881422925
GO:0043200	response to amino acid	32	29	21.27	0.01243	0.294600787401575
GO:0060968	regulation of gene silencing	56	48	37.23	0.01287	0.303832941176471
GO:1905269	positive regulation of chromatin organiz...	23	23	15.29	0.01312	0.307324513618677
GO:0033962	P-body assembly	13	13	8.64	0.01312	0.307324513618677
GO:0010304	PSII associated light-harvesting complex...	8	8	5.32	0.01377	0.3213
GO:0050793	regulation of developmental process	707	531	470.01	0.01394	0.323227692307692
GO:0031058	positive regulation of histone modificat...	19	19	12.63	0.01396	0.323227692307692
GO:0005996	monosaccharide metabolic process	180	133	119.66	0.01417	0.326832950191571
GO:0048207	vesicle targeting, rough ER to cis-Golgi	17	15	11.3	0.01423	0.326964122137405
GO:0055129	L-proline biosynthetic process	4	4	2.66	0.01429	0.327094296577947
GO:0016052	carbohydrate catabolic process	305	213	202.76	0.01459	0.332696212121212
GO:0072665	protein localization to vacuole	48	40	31.91	0.01470	0.332910526315789
GO:0043549	regulation of kinase activity	152	120	101.05	0.01471	0.332910526315789
GO:0006914	autophagy	86	64	57.17	0.01491	0.336173033707865
GO:0043648	dicarboxylic acid metabolic process	101	80	67.14	0.01499	0.336320295202952
GO:0034427	nuclear-transcribed mRNA catabolic proce...	14	12	9.31	0.01510	0.336320295202952
GO:0051168	nuclear export	62	54	41.22	0.01511	0.336320295202952
GO:0009991	response to extracellular stimulus	239	168	158.89	0.01514	0.336320295202952
GO:0009657	plastid organization	276	232	183.48	0.01525	0.337518382352941
GO:0007186	G protein-coupled receptor signaling pat...	19	18	12.63	0.01557	0.343338461538462
GO:0030149	sphingolipid catabolic process	8	8	5.32	0.01578	0.346699270072993
GO:0033014	tetrapyrrole biosynthetic process	73	59	48.53	0.01650	0.3612
GO:0009629	response to gravity	97	81	64.49	0.01656	0.3612
GO:0016571	histone methylation	82	70	54.51	0.01670	0.362938628158845
GO:0002833	positive regulation of response to bioti...	69	51	45.87	0.01692	0.366397122302158
GO:0030488	tRNA methylation	28	24	18.61	0.01712	0.36808
GO:0036003	positive regulation of transcription fro...	24	21	15.96	0.01712	0.36808
GO:0009063	cellular amino acid catabolic process	93	68	61.83	0.01719	0.36826975088968
GO:0016139	glycoside catabolic process	7	7	4.65	0.01741	0.371660283687943
GO:0048878	chemical homeostasis	370	271	245.97	0.01753	0.372395087719298
GO:0031408	oxylipin biosynthetic process	24	21	15.96	0.01763	0.372395087719298
GO:0031570	DNA integrity checkpoint	32	29	21.27	0.01763	0.372395087719298
GO:0019318	hexose metabolic process	134	105	89.08	0.01806	0.378758333333333
GO:0010929	positive regulation of auxin mediated si...	10	10	6.65	0.01806	0.378758333333333
GO:0043087	regulation of GTPase activity	67	49	44.54	0.01812	0.378758333333333
GO:0016072	rRNA metabolic process	248	190	164.87	0.01854	0.386145890410959
GO:0016441	posttranscriptional gene silencing	89	77	59.17	0.01865	0.386145890410959
GO:0009414	response to water deprivation	369	270	245.31	0.01870	0.386145890410959
GO:0051445	regulation of meiotic cell cycle	20	19	13.3	0.01873	0.386145890410959
GO:0043405	regulation of MAP kinase activity	13	13	8.64	0.01887	0.387704436860068
GO:0048573	photoperiodism, flowering	114	91	75.79	0.01902	0.388249324324324
GO:0033157	regulation of intracellular protein tran...	16	15	10.64	0.01905	0.388249324324324
GO:0045859	regulation of protein kinase activity	148	116	98.39	0.01909	0.388249324324324
GO:0009060	aerobic respiration	91	55	60.5	0.01933	0.388923684210526
GO:0030258	lipid modification	128	95	85.09	0.01938	0.388923684210526
GO:0051128	regulation of cellular component organiz...	406	311	269.91	0.01940	0.388923684210526
GO:0071496	cellular response to external stimulus	195	138	129.63	0.01950	0.388923684210526
GO:0051223	regulation of protein transport	18	17	11.97	0.01951	0.388923684210526
GO:0009644	response to high light intensity	81	68	53.85	0.01963	0.388923684210526
GO:0051171	regulation of nitrogen compound metaboli...	2758	2019	1833.5	0.01963	0.388923684210526
GO:1901360	organic cyclic compound metabolic proces...	4900	3494	3257.49	0.01964	0.388923684210526
GO:0051650	establishment of vesicle localization	29	26	19.28	0.01976	0.390017049180328
GO:0051274	beta-glucan biosynthetic process	65	57	43.21	0.02005	0.394447712418301
GO:0010050	vegetative phase change	12	12	7.98	0.02026	0.394709385113269
GO:0090087	regulation of peptide transport	18	17	11.97	0.02026	0.394709385113269
GO:0060255	regulation of macromolecule metabolic pr...	3022	2226	2009.01	0.02026	0.394709385113269
GO:0035670	plant-type ovary development	55	47	36.56	0.02042	0.396543225806452
GO:0044003	modulation by symbiont of host process	20	19	13.3	0.02056	0.397978135048231
GO:0006281	DNA repair	346	296	230.02	0.02117	0.408472435897436
GO:0031053	primary miRNA processing	13	13	8.64	0.02126	0.408898402555911
GO:0043408	regulation of MAPK cascade	13	13	8.64	0.02159	0.413922929936306
GO:0048366	leaf development	354	266	235.34	0.02175	0.415666666666667
GO:0010212	response to ionizing radiation	23	22	15.29	0.02206	0.420256962025316
GO:0048481	plant ovule development	53	45	35.23	0.02309	0.438491482649842
GO:0140352	export from cell	117	90	77.78	0.02327	0.440520125786163
GO:0006405	RNA export from nucleus	56	49	37.23	0.02365	0.446310344827586
GO:0052544	defense response by callose deposition i...	16	14	10.64	0.02397	0.450656074766355
GO:0044247	cellular polysaccharide catabolic proces...	55	44	36.56	0.02403	0.450656074766355
GO:0051601	exocyst localization	7	7	4.65	0.02424	0.453182608695652
GO:0048199	vesicle targeting, to, from or within Go...	23	21	15.29	0.02461	0.458675541795666
GO:0010119	regulation of stomatal movement	87	71	57.84	0.02495	0.463577160493827
GO:0030004	cellular monovalent inorganic cation hom...	44	39	29.25	0.02545	0.471412307692308
GO:0022604	regulation of cell morphogenesis	94	79	62.49	0.02566	0.472579204892966
GO:0071417	cellular response to organonitrogen comp...	57	48	37.89	0.02567	0.472579204892966
GO:0051017	actin filament bundle assembly	23	21	15.29	0.02595	0.47627743902439
GO:0051169	nuclear transport	109	86	72.46	0.02615	0.478489361702128
GO:0031050	dsRNA processing	61	53	40.55	0.02654	0.482506626506024
GO:0009893	positive regulation of metabolic process	851	610	565.74	0.02658	0.482506626506024
GO:0009653	anatomical structure morphogenesis	909	672	604.3	0.02661	0.482506626506024
GO:0006898	receptor-mediated endocytosis	21	21	13.96	0.02671	0.482865465465465
GO:0006997	nucleus organization	64	57	42.55	0.02688	0.484483832335329
GO:0043406	positive regulation of MAP kinase activi...	11	11	7.31	0.02705	0.486092537313433
GO:0072503	cellular divalent inorganic cation homeo...	29	26	19.28	0.02721	0.4875125
GO:0030834	regulation of actin filament depolymeriz...	17	13	11.3	0.02741	0.48834808259587
GO:0009616	virus induced gene silencing	12	12	7.98	0.02743	0.48834808259587
GO:0097549	chromatin organization involved in negat...	71	64	47.2	0.02750	0.48834808259587
GO:0010243	response to organonitrogen compound	253	196	168.19	0.02766	0.48848504398827
GO:0008283	cell population proliferation	138	105	91.74	0.02767	0.48848504398827
GO:0097305	response to alcohol	620	467	412.17	0.02786	0.490401169590643
GO:0023014	signal transduction by protein phosphory...	80	70	53.18	0.02822	0.495289795918367
GO:1903829	positive regulation of cellular protein ...	15	14	9.97	0.02833	0.495775
GO:0005977	glycogen metabolic process	22	20	14.63	0.02921	0.508220231213873
GO:0045814	negative regulation of gene expression, ...	49	45	32.57	0.02921	0.508220231213873
