GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0031306	intrinsic component of mitochondrial out...	14	3	0.78	0.04216	0.699790322580645
GO:0005763	mitochondrial small ribosomal subunit	11	2	0.62	0.04231	0.699790322580645
GO:0015630	microtubule cytoskeleton	250	40	13.98	0.04300	0.699790322580645
GO:0005685	U1 snRNP	14	4	0.78	0.04441	0.711264920634921
GO:0019867	outer membrane	104	10	5.82	0.04703	0.74145734375
GO:0005771	multivesicular body	19	4	1.06	0.05344	0.829553230769231
GO:0016607	nuclear speck	74	19	4.14	0.05883	0.899385909090909
GO:0010168	ER body	7	2	0.39	0.06795	1
GO:0098805	whole membrane	772	50	43.17	0.06960	1
GO:0090734	site of DNA damage	8	2	0.45	0.07050	1
GO:0031968	organelle outer membrane	104	10	5.82	0.07090	1
GO:0061574	ASAP complex	1	1	0.06	0.07230	1
GO:0045277	respiratory chain complex IV	7	2	0.39	0.07332	1
GO:0031410	cytoplasmic vesicle	492	43	27.51	0.07456	1
GO:0005637	nuclear inner membrane	9	2	0.5	0.07473	1
GO:0032585	multivesicular body membrane	5	2	0.28	0.07585	1
GO:0031510	SUMO activating enzyme complex	1	1	0.06	0.08076	1
GO:1990071	TRAPPII protein complex	1	1	0.06	0.08223	1
GO:0071012	catalytic step 1 spliceosome	7	2	0.39	0.08314	1
GO:0031228	intrinsic component of Golgi membrane	22	3	1.23	0.08967	1
GO:0019898	extrinsic component of membrane	69	7	3.86	0.09182	1
GO:0110165	cellular anatomical entity	13414	754	750.06	0.09536	1
GO:0005797	Golgi medial cisterna	3	1	0.17	0.09677	1
GO:0000789	cytoplasmic chromatin	1	1	0.06	0.10053	1
GO:0098573	intrinsic component of mitochondrial mem...	28	3	1.57	0.10053	1
GO:0070971	endoplasmic reticulum exit site	10	2	0.56	0.10525	1
GO:0010445	nuclear dicing body	6	3	0.34	0.11060	1
GO:0009527	plastid outer membrane	58	5	3.24	0.11230	1
GO:0000327	lytic vacuole within protein storage vac...	1	1	0.06	0.11364	1
GO:0031902	late endosome membrane	48	5	2.68	0.11528	1
GO:0009514	glyoxysome	8	2	0.45	0.11713	1
GO:0010319	stromule	34	4	1.9	0.12142	1
GO:0034399	nuclear periphery	22	3	1.23	0.12335	1
GO:0000932	P-body	49	7	2.74	0.12339	1
GO:0005741	mitochondrial outer membrane	43	4	2.4	0.12632	1
GO:0030093	chloroplast photosystem I	3	1	0.17	0.12754	1
GO:0098590	plasma membrane region	51	5	2.85	0.12984	1
GO:0031298	replication fork protection complex	9	2	0.5	0.13369	1
GO:0005853	eukaryotic translation elongation factor...	2	1	0.11	0.13662	1
GO:0044615	nuclear pore nuclear basket	2	1	0.11	0.13940	1
GO:0031307	integral component of mitochondrial oute...	14	3	0.78	0.14000	1
GO:0031201	SNARE complex	40	5	2.24	0.14431	1
GO:0005782	peroxisomal matrix	2	1	0.11	0.14757	1
GO:0043564	Ku70:Ku80 complex	2	1	0.11	0.14900	1
GO:0070274	RES complex	2	1	0.11	0.14900	1
GO:0031901	early endosome membrane	11	2	0.62	0.15231	1
GO:0099081	supramolecular polymer	196	28	10.96	0.15318	1
GO:0098791	Golgi apparatus subcompartment	285	25	15.94	0.15436	1
GO:0000314	organellar small ribosomal subunit	13	2	0.73	0.15463	1
GO:0030286	dynein complex	3	1	0.17	0.15572	1
GO:0018995	host cellular component	3	1	0.17	0.15934	1
GO:1902493	acetyltransferase complex	50	4	2.8	0.16002	1
GO:0030692	Noc4p-Nop14p complex	2	1	0.11	0.16639	1
GO:0005769	early endosome	34	4	1.9	0.16804	1
GO:0036464	cytoplasmic ribonucleoprotein granule	65	7	3.63	0.16847	1
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	4	1	0.22	0.17060	1
GO:0031907	microbody lumen	2	1	0.11	0.17064	1
GO:0012511	monolayer-surrounded lipid storage body	14	2	0.78	0.17235	1
GO:0098807	chloroplast thylakoid membrane protein c...	16	2	0.89	0.17240	1
GO:0032588	trans-Golgi network membrane	13	2	0.73	0.17440	1
GO:0061927	TOC-TIC supercomplex I	3	1	0.17	0.17675	1
GO:0030133	transport vesicle	53	6	2.96	0.17787	1
GO:0005751	mitochondrial respiratory chain complex ...	5	1	0.28	0.18026	1
GO:0005730	nucleolus	416	45	23.26	0.18148	1
GO:0030956	glutamyl-tRNA(Gln) amidotransferase comp...	3	1	0.17	0.18510	1
GO:0005846	nuclear cap binding complex	3	1	0.17	0.18542	1
GO:0005640	nuclear outer membrane	3	1	0.17	0.18904	1
GO:0005793	endoplasmic reticulum-Golgi intermediate...	12	2	0.67	0.19001	1
GO:0031350	intrinsic component of plastid membrane	18	2	1.01	0.19182	1
GO:0000427	plastid-encoded plastid RNA polymerase c...	4	1	0.22	0.19452	1
GO:1990316	Atg1/ULK1 kinase complex	3	1	0.17	0.19626	1
GO:1990415	Pex17p-Pex14p docking complex	3	1	0.17	0.20168	1
GO:0120114	Sm-like protein family complex	55	6	3.08	0.20286	1
GO:0030173	integral component of Golgi membrane	22	3	1.23	0.20520	1
GO:0046658	anchored component of plasma membrane	92	4	5.14	0.20798	1
GO:0030015	CCR4-NOT core complex	12	2	0.67	0.21343	1
GO:1990429	peroxisomal importomer complex	3	1	0.17	0.21429	1
GO:0000124	SAGA complex	16	2	0.89	0.21458	1
GO:0030139	endocytic vesicle	10	2	0.56	0.21472	1
GO:0030870	Mre11 complex	3	1	0.17	0.21497	1
GO:0030689	Noc complex	3	1	0.17	0.21497	1
GO:0030532	small nuclear ribonucleoprotein complex	50	6	2.8	0.21928	1
GO:0005746	mitochondrial respirasome	39	2	2.18	0.22160	1
GO:0030124	AP-4 adaptor complex	4	1	0.22	0.22222	1
GO:0032040	small-subunit processome	36	5	2.01	0.22621	1
GO:0005770	late endosome	79	7	4.42	0.23311	1
GO:0000311	plastid large ribosomal subunit	4	1	0.22	0.23529	1
GO:0012507	ER to Golgi transport vesicle membrane	28	3	1.57	0.23602	1
GO:0009330	DNA topoisomerase type II (double strand...	4	1	0.22	0.23886	1
GO:0030008	TRAPP complex	4	1	0.22	0.23925	1
GO:0030658	transport vesicle membrane	42	4	2.35	0.24065	1
GO:0070069	cytochrome complex	13	2	0.73	0.24097	1
GO:0034663	endoplasmic reticulum chaperone complex	4	1	0.22	0.24271	1
GO:0000118	histone deacetylase complex	14	2	0.78	0.25948	1
GO:0030118	clathrin coat	19	2	1.06	0.26320	1
GO:0009547	plastid ribosome	6	1	0.34	0.26438	1
GO:0000313	organellar ribosome	28	3	1.57	0.26524	1
GO:0072686	mitotic spindle	11	2	0.62	0.27151	1
GO:1904949	ATPase complex	22	2	1.23	0.27277	1
GO:0033263	CORVET complex	5	1	0.28	0.27460	1
GO:0035145	exon-exon junction complex	4	1	0.22	0.27584	1
GO:0000229	cytoplasmic chromosome	15	2	0.84	0.28025	1
GO:0032592	integral component of mitochondrial memb...	26	3	1.45	0.28387	1
GO:0009533	chloroplast stromal thylakoid	8	1	0.45	0.28588	1
GO:0005773	vacuole	833	60	46.58	0.29330	1
GO:0070847	core mediator complex	4	1	0.22	0.29497	1
GO:0070603	SWI/SNF superfamily-type complex	22	2	1.23	0.29657	1
GO:0031975	envelope	925	56	51.72	0.29723	1
GO:0031225	anchored component of membrane	140	5	7.83	0.29815	1
GO:0044613	nuclear pore central transport channel	5	1	0.28	0.31311	1
GO:0044614	nuclear pore cytoplasmic filaments	5	1	0.28	0.31311	1
GO:0031354	intrinsic component of plastid outer mem...	14	2	0.78	0.31441	1
GO:0070062	extracellular exosome	11	1	0.62	0.32370	1
GO:0070552	BRISC complex	5	1	0.28	0.33200	1
GO:0032153	cell division site	7	1	0.39	0.33306	1
GO:0099086	synaptonemal structure	7	1	0.39	0.33306	1
GO:0042579	microbody	196	15	10.96	0.33467	1
GO:0098803	respiratory chain complex	43	3	2.4	0.33767	1
GO:0005776	autophagosome	17	2	0.95	0.34972	1
GO:0043596	nuclear replication fork	26	2	1.45	0.34987	1
GO:0009544	chloroplast ATP synthase complex	3	1	0.17	0.35000	1
GO:0031984	organelle subcompartment	701	42	39.2	0.35472	1
GO:0019897	extrinsic component of plasma membrane	15	2	0.84	0.35691	1
GO:0009898	cytoplasmic side of plasma membrane	15	2	0.84	0.35820	1
GO:0055035	plastid thylakoid membrane	342	15	19.12	0.35891	1
GO:0031358	intrinsic component of chloroplast outer...	14	2	0.78	0.36707	1
GO:0061695	transferase complex, transferring phosph...	158	8	8.83	0.36941	1
GO:0005761	mitochondrial ribosome	22	2	1.23	0.36951	1
GO:0030660	Golgi-associated vesicle membrane	53	4	2.96	0.36981	1
GO:0016593	Cdc73/Paf1 complex	6	1	0.34	0.37003	1
GO:0055028	cortical microtubule	26	9	1.45	0.37294	1
GO:0000407	phagophore assembly site	23	2	1.29	0.37368	1
GO:0034388	Pwp2p-containing subcomplex of 90S preri...	6	1	0.34	0.37661	1
GO:0009531	secondary cell wall	12	1	0.67	0.37800	1
GO:0030014	CCR4-NOT complex	20	2	1.12	0.38377	1
GO:0032116	SMC loading complex	6	1	0.34	0.38382	1
GO:0070531	BRCA1-A complex	6	1	0.34	0.38382	1
GO:0015935	small ribosomal subunit	92	5	5.14	0.38390	1
GO:0035061	interchromatin granule	2	1	0.11	0.38439	1
GO:0005669	transcription factor TFIID complex	19	2	1.06	0.38478	1
GO:0032044	DSIF complex	4	1	0.22	0.38596	1
GO:0036452	ESCRT complex	19	2	1.06	0.38765	1
GO:0012506	vesicle membrane	87	6	4.86	0.38857	1
GO:1905368	peptidase complex	88	5	4.92	0.39010	1
GO:0030662	coated vesicle membrane	64	5	3.58	0.39090	1
GO:0071007	U2-type catalytic step 2 spliceosome	3	1	0.17	0.39423	1
GO:0031351	integral component of plastid membrane	18	2	1.01	0.39460	1
GO:0031977	thylakoid lumen	57	4	3.19	0.39971	1
GO:0035770	ribonucleoprotein granule	65	7	3.63	0.40375	1
GO:0071006	U2-type catalytic step 1 spliceosome	7	2	0.39	0.40427	1
GO:0044611	nuclear pore inner ring	7	1	0.39	0.40908	1
GO:0034518	RNA cap binding complex	7	1	0.39	0.40908	1
GO:0016514	SWI/SNF complex	5	1	0.28	0.41126	1
GO:0008023	transcription elongation factor complex	19	2	1.06	0.41758	1
GO:0031248	protein acetyltransferase complex	50	4	2.8	0.42281	1
GO:0000346	transcription export complex	7	1	0.39	0.43162	1
GO:0089701	U2AF complex	7	1	0.39	0.43162	1
GO:0009507	chloroplast	1995	107	111.55	0.43173	1
GO:0009986	cell surface	10	1	0.56	0.43938	1
GO:0045261	proton-transporting ATP synthase complex...	15	1	0.84	0.44118	1
GO:0009535	chloroplast thylakoid membrane	341	15	19.07	0.44167	1
GO:0005852	eukaryotic translation initiation factor...	21	2	1.17	0.44401	1
GO:0009501	amyloplast	11	1	0.62	0.45257	1
GO:0005876	spindle microtubule	11	2	0.62	0.45438	1
GO:0000325	plant-type vacuole	129	10	7.21	0.45472	1
GO:0031234	extrinsic component of cytoplasmic side ...	9	1	0.5	0.46003	1
GO:0005788	endoplasmic reticulum lumen	33	3	1.85	0.46206	1
GO:0099513	polymeric cytoskeletal fiber	196	28	10.96	0.46339	1
GO:0071004	U2-type prespliceosome	23	5	1.29	0.47123	1
GO:0008352	katanin complex	4	1	0.22	0.47427	1
GO:0030130	clathrin coat of trans-Golgi network ves...	7	1	0.39	0.47591	1
GO:0070993	translation preinitiation complex	22	2	1.23	0.47600	1
GO:0005801	cis-Golgi network	10	1	0.56	0.48025	1
GO:0012510	trans-Golgi network transport vesicle me...	9	1	0.5	0.48220	1
GO:0005665	RNA polymerase II, core complex	12	1	0.67	0.48508	1
GO:0046695	SLIK (SAGA-like) complex	5	1	0.28	0.49020	1
GO:0101031	chaperone complex	9	1	0.5	0.49171	1
GO:0008541	proteasome regulatory particle, lid subc...	9	1	0.5	0.49171	1
GO:0005802	trans-Golgi network	255	23	14.26	0.49538	1
GO:0005795	Golgi stack	41	4	2.29	0.49866	1
GO:0043230	extracellular organelle	11	1	0.62	0.49946	1
GO:0010005	cortical microtubule, transverse to long...	13	5	0.73	0.50000	1
GO:0034515	proteasome storage granule	4	1	0.22	0.50000	1
GO:0045334	clathrin-coated endocytic vesicle	3	1	0.17	0.50017	1
GO:0030132	clathrin coat of coated pit	7	1	0.39	0.50409	1
GO:0000812	Swr1 complex	5	1	0.28	0.50435	1
GO:0016592	mediator complex	36	3	2.01	0.50707	1
GO:0098552	side of membrane	30	2	1.68	0.50892	1
GO:0071010	prespliceosome	23	5	1.29	0.51449	1
GO:0097346	INO80-type complex	16	2	0.89	0.51948	1
GO:0005838	proteasome regulatory particle	24	2	1.34	0.52721	1
GO:0022624	proteasome accessory complex	24	2	1.34	0.52721	1
GO:0031461	cullin-RING ubiquitin ligase complex	142	7	7.94	0.53451	1
GO:0005747	mitochondrial respiratory chain complex ...	25	1	1.4	0.53554	1
GO:0000445	THO complex part of transcription export...	7	1	0.39	0.53846	1
GO:0030686	90S preribosome	27	3	1.51	0.54124	1
GO:0035619	root hair tip	7	1	0.39	0.54545	1
GO:0000315	organellar large ribosomal subunit	15	1	0.84	0.54652	1
GO:0009295	nucleoid	51	3	2.85	0.55253	1
GO:0031519	PcG protein complex	10	1	0.56	0.55395	1
GO:0071013	catalytic step 2 spliceosome	40	3	2.24	0.55455	1
GO:0010008	endosome membrane	133	8	7.44	0.56045	1
GO:0005819	spindle	75	7	4.19	0.56201	1
GO:0070461	SAGA-type complex	18	2	1.01	0.56203	1
GO:0000974	Prp19 complex	11	1	0.62	0.56284	1
GO:0070469	respirasome	52	3	2.91	0.56586	1
GO:0031332	RNAi effector complex	8	1	0.45	0.56989	1
GO:1902911	protein kinase complex	55	3	3.08	0.57106	1
GO:0048475	coated membrane	56	3	3.13	0.57384	1
GO:0030684	preribosome	71	7	3.97	0.57807	1
GO:0010287	plastoglobule	72	4	4.03	0.58207	1
GO:0005847	mRNA cleavage and polyadenylation specif...	7	1	0.39	0.58333	1
GO:0000791	euchromatin	8	1	0.45	0.58821	1
GO:0009654	photosystem II oxygen evolving complex	19	1	1.06	0.58850	1
GO:0033202	DNA helicase complex	13	1	0.73	0.58898	1
GO:0042644	chloroplast nucleoid	18	1	1.01	0.59412	1
GO:0031355	integral component of plastid outer memb...	14	2	0.78	0.59477	1
GO:0009579	thylakoid	480	26	26.84	0.59905	1
GO:1905354	exoribonuclease complex	19	1	1.06	0.60010	1
GO:0030119	AP-type membrane coat adaptor complex	18	1	1.01	0.60144	1
GO:0000781	chromosome, telomeric region	28	1	1.57	0.60421	1
GO:0005849	mRNA cleavage factor complex	12	1	0.67	0.60454	1
GO:0044815	DNA packaging complex	59	4	3.3	0.62834	1
GO:0005832	chaperonin-containing T-complex	7	1	0.39	0.63010	1
GO:1903561	extracellular vesicle	11	1	0.62	0.63276	1
GO:0098562	cytoplasmic side of membrane	24	2	1.34	0.63448	1
GO:0000922	spindle pole	18	1	1.01	0.64725	1
GO:0000347	THO complex	13	1	0.73	0.65000	1
GO:0008540	proteasome regulatory particle, base sub...	14	1	0.78	0.65142	1
GO:1990351	transporter complex	14	1	0.78	0.65142	1
GO:0016602	CCAAT-binding factor complex	16	1	0.89	0.65508	1
GO:0042788	polysomal ribosome	75	4	4.19	0.65742	1
GO:0005684	U2-type spliceosomal complex	47	9	2.63	0.66261	1
GO:0000784	nuclear chromosome, telomeric region	20	1	1.12	0.66517	1
GO:0005884	actin filament	8	1	0.45	0.66585	1
GO:0005667	transcription regulator complex	107	7	5.98	0.66740	1
GO:1903293	phosphatase complex	23	1	1.29	0.67133	1
GO:0031597	cytosolic proteasome complex	8	1	0.45	0.67507	1
GO:0060187	cell pole	20	1	1.12	0.68585	1
GO:0031967	organelle envelope	925	56	51.72	0.69265	1
GO:0005657	replication fork	43	2	2.4	0.70454	1
GO:0000178	exosome (RNase complex)	18	1	1.01	0.70812	1
GO:0016605	PML body	5	1	0.28	0.70906	1
GO:0033178	proton-transporting two-sector ATPase co...	24	1	1.34	0.70951	1
GO:0030688	preribosome, small subunit precursor	11	1	0.62	0.70959	1
GO:0000428	DNA-directed RNA polymerase complex	87	5	4.86	0.71097	1
GO:0017119	Golgi transport complex	14	1	0.78	0.71391	1
GO:0030312	external encapsulating structure	488	25	27.29	0.71512	1
GO:0032993	protein-DNA complex	82	5	4.59	0.72012	1
GO:0000159	protein phosphatase type 2A complex	19	1	1.06	0.72744	1
GO:0010494	cytoplasmic stress granule	21	2	1.17	0.73203	1
GO:0030964	NADH dehydrogenase complex	27	1	1.51	0.73314	1
GO:0000123	histone acetyltransferase complex	43	4	2.4	0.73606	1
GO:0000307	cyclin-dependent protein kinase holoenzy...	39	2	2.18	0.73915	1
GO:0000786	nucleosome	52	4	2.91	0.74115	1
GO:0000794	condensed nuclear chromosome	27	1	1.51	0.74167	1
GO:0030880	RNA polymerase complex	93	5	5.2	0.74436	1
GO:0009941	chloroplast envelope	590	29	32.99	0.74542	1
GO:0099023	vesicle tethering complex	69	4	3.86	0.74825	1
GO:1990234	transferase complex	438	19	24.49	0.75051	1
GO:0005798	Golgi-associated vesicle	69	5	3.86	0.75131	1
GO:0005768	endosome	354	23	19.79	0.75453	1
GO:0030117	membrane coat	56	3	3.13	0.76092	1
GO:0016459	myosin complex	19	1	1.06	0.76096	1
GO:0070161	anchoring junction	804	70	44.96	0.76143	1
GO:0009522	photosystem I	37	1	2.07	0.76721	1
GO:0000176	nuclear exosome (RNase complex)	14	1	0.78	0.77469	1
GO:0043189	H4/H2A histone acetyltransferase complex	14	1	0.78	0.77778	1
GO:0042646	plastid nucleoid	35	2	1.96	0.78225	1
GO:0009508	plastid chromosome	14	1	0.78	0.78431	1
GO:0005759	mitochondrial matrix	116	6	6.49	0.78677	1
GO:0031978	plastid thylakoid lumen	35	1	1.96	0.78749	1
GO:0000243	commitment complex	13	2	0.73	0.78829	1
GO:0009543	chloroplast thylakoid lumen	35	1	1.96	0.78921	1
GO:0016021	integral component of membrane	4222	109	236.08	0.78965	1
GO:0098796	membrane protein complex	410	20	22.93	0.79232	1
GO:0005813	centrosome	31	4	1.73	0.79586	1
GO:0030659	cytoplasmic vesicle membrane	86	6	4.81	0.79677	1
GO:0042995	cell projection	75	3	4.19	0.80098	1
GO:0009526	plastid envelope	606	30	33.89	0.80309	1
GO:0042175	nuclear outer membrane-endoplasmic retic...	359	16	20.07	0.80491	1
GO:0005887	integral component of plasma membrane	117	2	6.54	0.81376	1
GO:0090575	RNA polymerase II transcription regulato...	70	4	3.91	0.81435	1
GO:0045259	proton-transporting ATP synthase complex	25	1	1.4	0.81929	1
GO:0009570	chloroplast stroma	631	30	35.28	0.82009	1
GO:0016282	eukaryotic 43S preinitiation complex	20	2	1.12	0.82251	1
GO:0005682	U5 snRNP	12	1	0.67	0.82627	1
GO:0005811	lipid droplet	33	2	1.85	0.83016	1
GO:0090694	Scc2-Scc4 cohesin loading complex	5	1	0.28	0.83333	1
GO:0015934	large ribosomal subunit	111	4	6.21	0.83464	1
GO:0005789	endoplasmic reticulum membrane	355	15	19.85	0.83556	1
GO:0000502	proteasome complex	68	3	3.8	0.83602	1
GO:0009532	plastid stroma	645	31	36.07	0.84368	1
GO:0031090	organelle membrane	1686	86	94.27	0.84803	1
GO:0043231	intracellular membrane-bounded organelle	8545	541	477.8	0.85210	1
GO:0030140	trans-Golgi network transport vesicle	12	1	0.67	0.85677	1
GO:0005844	polysome	82	6	4.59	0.85752	1
GO:0000775	chromosome, centromeric region	47	1	2.63	0.85754	1
GO:0009705	plant-type vacuole membrane	91	4	5.09	0.86518	1
GO:0022627	cytosolic small ribosomal subunit	76	3	4.25	0.86557	1
GO:0005740	mitochondrial envelope	225	8	12.58	0.86606	1
GO:0009521	photosystem	72	2	4.03	0.86910	1
GO:0034357	photosynthetic membrane	359	15	20.07	0.87000	1
GO:0005774	vacuolar membrane	488	28	27.29	0.87312	1
GO:0098800	inner mitochondrial membrane protein com...	77	2	4.31	0.87594	1
GO:0031903	microbody membrane	32	1	1.79	0.87601	1
GO:0120025	plasma membrane bounded cell projection	72	3	4.03	0.88323	1
GO:0016469	proton-transporting two-sector ATPase co...	41	1	2.29	0.88473	1
GO:1990204	oxidoreductase complex	77	2	4.31	0.89205	1
GO:0005615	extracellular space	91	3	5.09	0.89248	1
GO:0016591	RNA polymerase II, holoenzyme	57	4	3.19	0.89288	1
GO:1902562	H4 histone acetyltransferase complex	18	1	1.01	0.89750	1
GO:0000151	ubiquitin ligase complex	175	8	9.79	0.89905	1
GO:0005618	cell wall	486	25	27.18	0.90007	1
GO:0005874	microtubule	188	27	10.51	0.90015	1
GO:0009505	plant-type cell wall	186	7	10.4	0.90490	1
GO:0009534	chloroplast thylakoid	408	17	22.81	0.91082	1
GO:0031969	chloroplast membrane	224	8	12.53	0.91178	1
GO:0009506	plasmodesma	803	70	44.9	0.91294	1
GO:0030687	preribosome, large subunit precursor	20	1	1.12	0.91294	1
GO:0055029	nuclear DNA-directed RNA polymerase comp...	80	4	4.47	0.91311	1
GO:0030665	clathrin-coated vesicle membrane	23	2	1.29	0.91694	1
GO:0000323	lytic vacuole	34	1	1.9	0.92539	1
GO:0030134	COPII-coated ER to Golgi transport vesic...	35	3	1.96	0.92629	1
GO:0030120	vesicle coat	40	2	2.24	0.92745	1
GO:0042170	plastid membrane	230	8	12.86	0.93053	1
GO:0098687	chromosomal region	76	2	4.25	0.93246	1
GO:0022625	cytosolic large ribosomal subunit	94	3	5.26	0.93407	1
GO:0098798	mitochondrial protein complex	117	4	6.54	0.93423	1
GO:0005778	peroxisomal membrane	32	1	1.79	0.93823	1
GO:0031227	intrinsic component of endoplasmic retic...	50	1	2.8	0.94091	1
GO:0043227	membrane-bounded organelle	8731	552	488.2	0.94311	1
GO:0031966	mitochondrial membrane	217	7	12.13	0.94504	1
GO:1902554	serine/threonine protein kinase complex	54	3	3.02	0.94545	1
GO:0043229	intracellular organelle	9014	579	504.03	0.94716	1
GO:0031985	Golgi cisterna	31	1	1.73	0.95099	1
GO:1905369	endopeptidase complex	71	3	3.97	0.95239	1
GO:0031226	intrinsic component of plasma membrane	210	6	11.74	0.95274	1
GO:0016020	membrane	6402	338	357.98	0.95343	1
GO:0045271	respiratory chain complex I	27	1	1.51	0.95462	1
GO:0031976	plastid thylakoid	409	17	22.87	0.95641	1
GO:0098797	plasma membrane protein complex	38	1	2.12	0.95659	1
GO:0042651	thylakoid membrane	358	15	20.02	0.95822	1
GO:0000790	nuclear chromatin	81	4	4.53	0.95826	1
GO:0009523	photosystem II	57	1	3.19	0.95892	1
GO:0005743	mitochondrial inner membrane	164	3	9.17	0.95960	1
GO:0005686	U2 snRNP	21	1	1.17	0.97011	1
GO:0031011	Ino80 complex	13	1	0.73	0.97500	1
GO:0005694	chromosome	355	24	19.85	0.98137	1
GO:0000793	condensed chromosome	53	1	2.96	0.98212	1
GO:0000228	nuclear chromosome	154	8	8.61	0.98835	1
GO:0015629	actin cytoskeleton	42	2	2.35	0.98924	1
GO:0005783	endoplasmic reticulum	597	27	33.38	0.99066	1
GO:0000139	Golgi membrane	359	17	20.07	0.99095	1
GO:0090406	pollen tube	57	1	3.19	0.99237	1
GO:0030176	integral component of endoplasmic reticu...	50	1	2.8	0.99302	1
GO:0000145	exocyst	36	1	2.01	0.99714	1
